Account_Number,last_txn_date,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,recency_days,churn_label
EYOS76040271830100,2023-11-12 10:16:00,1,1235.0,1235.0,25,77549.82,13096.44,435,1
EYQO99160911413193,2024-01-04 14:03:34,1,51.378,51.378,35,21273.8512,13759.77,381,1
EYWS70137124365858,2023-06-22 20:59:51,1,1277.34,1277.34,25,32170.64,5100.03,577,1
EYYD71146753015705,2024-08-26 10:33:10,1,118.63,118.63,56,142090.85,9399.31,147,1
EYYM03463178902367,2024-11-07 22:56:03,1,1692.99,1692.99,57,80999.75,7187.03,73,0
EZBL83595788083526,2024-08-13 01:24:09,1,3708.26,3708.26,33,117496.38,15108.87,160,1
EZKM26506229231067,2024-05-08 11:22:19,1,1062.93,1062.93,66,86575.07,4219.67,257,1
EZOO87659732460570,2023-05-14 05:40:47,1,2514.5,2514.5,28,61588.3,19770.45,617,1
EZRS08237105960233,2023-04-29 06:22:23,1,4324.88,4324.88,31,117897.39,19396.92,632,1
EZVZ22304210379982,2024-06-19 14:50:26,1,623.74,623.74,22,143138.2,14743.07,214,1
EZYF76654842749464,2024-09-16 20:52:00,1,3510.54,3510.54,39,104083.61,9378.32,125,1
EZZH18297168157245,2024-02-25 12:57:19,1,539.64,539.64,35,45564.88,5194.9,329,1
FAAE89234371424388,2023-03-15 15:00:04,1,2654.17,2654.17,51,55770.42,8278.21,676,1
FAAG90819704765954,2024-03-18 04:05:44,1,4337.18,4337.18,34,84759.85,3532.34,308,1
FACI83335401127283,2024-05-27 18:41:18,1,1761.47,1761.47,52,109367.22,14144.66,237,1
FAQU65207748602563,2024-06-23 05:10:41,1,1349.63,1349.63,35,22132.0,15987.77,211,1
FATL67333297323964,2024-09-22 16:02:33,1,2309.93,2309.93,59,53525.91,14176.55,119,1
FAYS96676372037344,2023-12-10 03:13:42,1,1128.21,1128.21,64,122860.52,13301.4,407,1
FAZO00026755475396,2023-09-21 14:03:34,1,2963.17,2963.17,37,141081.44,14614.2,486,1
FBEJ84350745093328,2024-09-25 06:12:05,1,1245.11,1245.11,62,39546.92,2543.04,117,1
FBJB63223628197991,2024-02-23 13:44:24,1,1657.6,1657.6,46,30313.65,11250.96,331,1
FBNU27244709967450,2024-08-26 01:07:09,1,1061.53,1061.53,58,127493.02,6895.08,147,1
FBOV80282739809988,2024-06-13 03:29:22,1,712.08,712.08,63,130773.02,7174.37,221,1
FBSS38721120382998,2024-02-25 03:38:43,1,3830.77,3830.77,56,26924.23,19152.11,330,1
FBWG19789990114003,2023-09-10 14:50:46,1,925.9,925.9,23,94943.37,12675.55,497,1
FBYJ29851448698305,2023-07-29 07:15:07,1,3050.11,3050.11,18,73886.81,19033.31,541,1
FCEK95432443922078,2023-02-13 16:44:21,1,4550.22,4550.22,23,23126.14,19234.59,706,1
FCHD16795428326701,2023-11-24 00:57:00,1,1402.2,1402.2,51,59433.08,5009.5,423,1
FCPX27421940478913,2023-06-05 14:43:31,1,1656.37,1656.37,32,148209.77,9161.35,594,1
FCRF57157731753639,2024-10-26 14:00:07,1,633.51,633.51,53,90230.2,10879.58,85,0
FCXP36713873140319,2023-01-23 12:36:10,1,3425.06,3425.06,59,92164.7,11179.24,727,1
FDAR90285155333426,2024-12-03 18:48:00,1,4215.05,4215.05,29,74147.84,14209.55,47,0
FDAZ56121999752547,2024-04-04 19:14:51,1,3677.17,3677.17,35,102130.94,876.49,290,1
FDCU40848742615471,2023-03-21 19:09:30,1,733.49,733.49,59,113314.41,5066.07,670,1
FDKH19362526022169,2023-02-14 14:48:17,1,1840.97,1840.97,20,144590.29,17124.19,705,1
FDLD75196792960586,2023-12-03 06:41:13,1,638.81,638.81,29,24115.49,15145.83,414,1
FDNG59244450765478,2024-03-20 03:52:39,1,878.13,878.13,54,107534.26,11951.74,306,1
FDNS03922026980142,2024-12-30 23:13:19,1,3701.75,3701.75,70,146923.92,1896.5,20,0
FDTD24164479688248,2024-07-28 14:07:23,1,4549.13,4549.13,65,147201.11,13349.94,175,1
FDWG00962588576694,2023-05-16 15:39:44,1,354.52,354.52,55,114992.71,19341.72,614,1
FEAB74859724387129,2023-03-14 15:35:24,1,333.08,333.08,23,76823.64,9412.97,677,1
FEIL18256961921269,2023-04-13 18:44:44,1,3680.51,3680.51,23,115837.51,793.42,647,1
FERO49958936742860,2023-06-12 09:06:39,1,1252.14,1252.14,32,136991.11,12622.74,588,1
FEZV47760382807100,2023-06-04 09:46:39,1,3704.63,3704.63,62,113512.0,7769.21,596,1
FFDM90696857467067,2023-04-07 08:16:25,1,3149.08,3149.08,59,106544.29,17856.12,654,1
FFFF83381385223590,2024-08-26 21:13:46,1,825.95,825.95,59,34568.91,18588.69,146,1
FFKL78419032221138,2024-05-11 19:30:56,1,2869.57,2869.57,69,31403.61,14376.03,253,1
FFNS92066617996235,2023-06-16 23:15:07,1,1669.88,1669.88,30,142385.22,16497.71,583,1
FGAK97573368287657,2023-01-28 08:33:53,1,2155.13,2155.13,59,133406.45,3887.88,723,1
FGGN06943472969321,2025-01-08 12:16:32,1,2660.15,2660.15,39,93384.26,10189.47,12,0
FGKN40930999868919,2024-11-16 04:52:19,1,1363.42,1363.42,61,132182.69,15030.29,65,0
FGLV42687447017320,2024-12-31 19:58:43,1,2732.93,2732.93,24,85152.55,3969.05,19,0
FGOM18259308787909,2024-08-01 23:30:22,1,4514.37,4514.37,29,136847.69,1181.02,171,1
FGOR86173277606395,2023-08-10 23:09:21,1,1352.48,1352.48,45,104078.76,7838.45,528,1
FGXX72055033000088,2024-06-23 11:40:34,1,929.82,929.82,19,82793.53,1634.89,211,1
FGYZ03350123290011,2024-08-16 13:35:07,1,4268.14,4268.14,59,98983.61,3662.49,156,1
FHFV18395768538933,2023-07-18 23:51:44,1,1151.28,1151.28,56,62512.7,4242.38,551,1
FHGV30239934460606,2024-11-27 07:32:01,1,1702.42,1702.42,56,106093.47,5020.22,54,0
FHHV29046084674072,2024-08-01 02:14:14,1,495.52,495.52,62,138355.27,15931.6,172,1
FHIP12476010801810,2024-02-26 07:40:41,1,3598.55,3598.55,54,38502.37,19755.89,329,1
FHSL32791823316716,2023-06-10 18:55:47,1,4337.51,4337.51,34,72323.34,17261.9,589,1
FHUL52165058714692,2024-11-19 14:59:25,1,128.81,128.81,70,75727.94,13411.93,61,0
FHUR60030443619951,2024-11-05 23:48:22,1,546.47,546.47,42,104415.56,3956.36,75,0
FHUY65346060560356,2024-11-26 09:18:19,1,2245.82,2245.82,30,139526.88,3251.47,55,0
FHWD93902001450162,2024-01-26 08:59:50,1,2452.26,2452.26,27,45344.58,10856.2,360,1
FHXS84723034202847,2023-12-10 10:58:00,1,635.47,635.47,31,148589.88799999998,8933.83,407,1
FHXZ58937712582848,2023-02-13 11:16:33,1,4741.28,4741.28,23,81091.83,1053.24,707,1
FIAW84074938341623,2024-02-15 06:19:02,1,780.6,780.6,38,87058.82,1919.03,340,1
FIDR33567207190147,2023-11-22 07:30:30,1,4493.82,4493.82,45,37578.6,2971.44,425,1
FIHR84302178167806,2023-11-30 02:58:02,1,3363.05,3363.05,27,131823.13,15611.27,417,1
FIKL33756569764878,2024-12-19 17:37:48,1,2486.15,2486.15,37,119067.68,14277.86,31,0
FIKX31081246437862,2024-11-29 21:49:24,1,1499.68,1499.68,36,65798.58,4686.18,51,0
FIPB04295547120073,2023-11-30 06:09:12,1,4557.12,4557.12,47,91055.64,5712.23,417,1
FIRF55442867963259,2023-06-09 21:54:38,1,3937.94,3937.94,29,94381.59,1427.16,590,1
FISF44406615922209,2024-07-05 12:16:28,1,1725.03,1725.03,31,63323.72,11976.86,199,1
FIZT25987640069646,2023-07-26 07:07:19,1,3748.38,3748.38,33,148589.88799999998,9890.79,544,1
FJAI66101061958161,2024-02-21 15:39:33,1,276.1,276.1,38,25338.36,9816.73,333,1
FJHG61606302583668,2023-10-20 08:57:13,1,162.98,162.98,41,137878.07,8047.39,458,1
FJOY46653538962985,2023-03-15 04:58:12,1,4605.04,4605.04,63,116560.3,12880.56,677,1
FJSL43299032536144,2023-04-06 05:52:37,1,2329.66,2329.66,32,28994.78,4862.87,655,1
FKBX81933922744545,2023-08-20 23:25:24,1,4408.86,4408.86,21,114144.91,15689.32,518,1
FLBD69156978079823,2023-07-03 01:30:14,1,3235.3,3235.3,62,101555.44,9706.34,567,1
FLBW98055644199412,2023-02-06 13:17:17,1,2937.09,2937.09,30,142703.4,258.1616,713,1
FLGH32023510255501,2024-11-09 17:05:48,1,2255.27,2255.27,62,61340.12,19781.6228,71,0
FLNF12741405516297,2023-12-10 02:38:41,1,2618.71,2618.71,28,92299.59,14790.62,407,1
FLTW27291694222925,2024-03-16 23:51:32,1,2262.7,2262.7,19,103674.77,19004.62,309,1
FLWR60620981804099,2023-08-11 22:05:14,1,2035.53,2035.53,66,57614.16,8146.32,527,1
FLXK80315395313135,2023-05-20 07:39:55,1,1014.38,1014.38,55,98571.38,16747.18,611,1
FLZH20831681636038,2024-02-05 06:47:43,1,3712.63,3712.63,31,101349.94,10646.15,350,1
FMEO06648900824845,2023-05-16 22:52:22,1,532.17,532.17,22,112320.88,13590.66,614,1
FMIN27167520593541,2023-11-08 13:59:51,1,1814.54,1814.54,53,96681.11,12302.14,438,1
FMMZ91782729721369,2024-07-26 08:20:04,1,2744.43,2744.43,26,111694.08,14786.54,178,1
FMNT31858521862539,2023-09-20 04:06:19,1,4298.66,4298.66,57,45963.45,5636.05,488,1
FMTB91196323625378,2024-09-27 08:54:50,1,311.78,311.78,43,38769.35,6570.91,115,1
FMTO08386888917879,2023-09-02 06:55:02,1,537.4,537.4,67,106779.13,11547.28,506,1
FMZJ24914859618946,2023-07-06 11:36:43,1,3470.51,3470.51,34,26373.1,8766.78,564,1
FNBA80598018880030,2023-12-06 11:07:18,1,3954.65,3954.65,60,76694.3,7979.43,411,1
FNIJ58296945419137,2023-04-26 10:29:10,1,4673.24,4673.24,62,95833.68,16909.21,635,1
FNQJ73081690350342,2023-07-28 02:29:57,1,730.91,730.91,32,123388.38,13245.35,542,1
FOBI38852871583443,2024-10-22 22:07:31,1,4077.0,4077.0,52,51066.81,10461.8,89,0
FOEX12645436768796,2023-07-22 00:16:27,1,2569.73,2569.73,40,124641.92,10726.83,548,1
FOFP66983451502528,2024-11-06 11:40:45,1,1479.08,1479.08,66,131997.0,15197.78,75,0
FOLM10408673258684,2023-05-11 11:18:45,1,4271.93,4271.93,50,73216.43,14077.51,620,1
FORF07979966734595,2023-05-29 23:23:20,1,1097.1,1097.1,19,25324.03,5842.77,601,1
FOUV23566257832168,2024-12-01 12:50:24,1,3129.18,3129.18,44,111722.36,13389.92,49,0
FOWS18055470068873,2023-07-01 11:27:31,1,3498.06,3498.06,42,138963.91,7412.04,569,1
FOWY28270908144152,2024-11-23 12:04:16,1,562.2,562.2,29,120216.28,16527.36,58,0
FOZD15261053709230,2023-02-25 22:35:42,1,3339.55,3339.55,44,77507.47,15879.71,694,1
FPHJ21120291381301,2024-11-16 08:00:52,1,193.55,193.55,62,110591.94,991.58,65,0
FPHR74029907166906,2023-12-16 02:19:00,1,51.378,51.378,67,93871.37,11847.84,401,1
FPJO87155333179313,2023-07-10 14:59:17,1,2649.44,2649.44,62,145842.83,14776.64,559,1
FPOX06992269156949,2023-11-23 07:33:52,1,3767.02,3767.02,52,123096.07,11020.58,424,1
FPQN49958700512538,2024-01-14 23:37:22,1,4887.51,4887.51,61,22882.19,5611.91,371,1
FPSH10826277569990,2024-10-11 08:25:36,1,945.23,945.23,35,50843.53,9122.2,101,1
FPVB51157942387367,2023-10-20 03:23:05,1,3651.01,3651.01,45,139476.36,2633.76,458,1
FPYH00869661016831,2024-07-11 22:47:24,1,1054.33,1054.33,56,83630.79,5767.06,192,1
FQDB89188708985000,2024-01-06 17:31:36,1,4264.56,4264.56,21,28348.07,14553.02,379,1
FQDZ66517731319749,2024-10-01 07:44:58,1,639.02,639.02,20,112378.31,16720.96,111,1
FQEX25120734654950,2024-05-21 08:11:29,1,1058.86,1058.86,30,145818.77,14024.41,244,1
FQGZ90530673083038,2024-01-30 11:20:06,1,3868.91,3868.91,59,61088.18,12704.56,356,1
FQLH67492818711363,2024-01-29 01:05:16,1,53.57,53.57,49,64146.13,16132.9,357,1
FQPF04767666082887,2023-12-03 17:11:06,1,4873.4,4873.4,54,104203.44,16026.74,413,1
FQPM75675386688145,2024-07-14 15:03:16,1,1441.76,1441.76,67,52253.99,19572.3,189,1
FQPP47869104076296,2023-12-28 22:31:12,1,4368.73,4368.73,19,128284.24,6759.32,388,1
FQPV94296882769704,2024-11-04 19:18:58,1,4702.12,4702.12,44,107966.37,16798.49,76,0
FQSO40939349647935,2024-10-27 13:00:56,1,323.87,323.87,18,119814.49,5803.82,84,0
FQUA91917701982771,2023-06-03 07:40:26,1,3065.83,3065.83,30,113228.38,8333.26,597,1
FQVS18350739848550,2023-10-04 10:43:40,1,3070.16,3070.16,28,21558.3,13575.84,474,1
FQWR37505661863239,2024-07-23 12:56:10,1,1025.27,1025.27,47,39428.31,6627.32,180,1
FQYV30568208082078,2025-01-17 19:01:18,1,4744.2,4744.2,22,51295.92,7419.78,2,0
FRAS54175401637905,2023-04-24 07:35:55,1,2188.26,2188.26,37,131305.22,19740.17,637,1
FRKC55297428667719,2023-03-15 01:01:53,1,1904.97,1904.97,58,134923.74,19464.14,677,1
FRUA28022244661651,2024-01-22 12:15:23,1,3002.17,3002.17,52,81701.84,2012.96,364,1
FRVP01321566701918,2023-10-06 13:40:07,1,4802.99,4802.99,37,59936.97,16878.02,471,1
FSGS13044881898484,2023-12-15 09:34:51,1,1584.31,1584.31,69,80495.9,8059.18,402,1
FSLC10848610660026,2023-03-15 13:02:17,1,2657.55,2657.55,28,46459.85,17474.86,676,1
FSLX40568642961724,2024-10-10 07:07:08,1,4811.74,4811.74,20,73838.13,4863.13,102,1
FSMF63273243703919,2023-09-05 13:31:26,1,2455.56,2455.56,35,120709.62,12523.84,502,1
FSMZ92105307122600,2024-01-05 02:14:13,1,3573.01,3573.01,53,35362.29,19086.41,381,1
FTJB78286255872937,2023-10-06 08:01:04,1,2831.45,2831.45,59,46339.23,5147.41,472,1
FTKO55126370079633,2024-03-30 15:30:16,1,51.378,51.378,52,79547.22,7054.62,295,1
FTLS66048736826911,2024-02-24 00:41:27,1,4036.61,4036.61,59,82841.12,13882.12,331,1
FTQC18624380118038,2024-09-01 17:12:33,1,3161.13,3161.13,57,57169.29,7997.05,140,1
FTSB55523783904975,2023-02-18 13:48:09,1,3251.74,3251.74,66,144720.08,910.33,701,1
FTYJ42052030657128,2023-08-22 03:40:08,1,4119.1,4119.1,38,50999.54,13131.59,517,1
FUAP44114862978328,2023-11-24 10:23:16,1,3667.47,3667.47,19,127906.21,13086.78,423,1
FUFK67871888223788,2024-03-30 19:08:43,1,4397.23,4397.23,49,118942.44,16758.01,295,1
FUUZ72447539879201,2024-09-08 15:47:54,1,51.378,51.378,48,38348.63,3243.01,133,1
FVGM23916135024855,2024-11-07 21:42:17,1,4631.1,4631.1,26,29890.38,16039.41,73,0
FVIY38720757931444,2023-02-11 03:11:57,1,3371.79,3371.79,19,62362.22,13720.52,709,1
FVJV46263251448811,2023-06-16 21:15:30,1,2920.44,2920.44,59,76481.82,3468.04,583,1
FVND12312616324888,2024-08-29 21:30:16,1,1500.4,1500.4,19,46573.82,17131.45,143,1
FVQJ63955564226081,2023-02-12 12:30:47,1,1237.69,1237.69,58,54624.79,14706.55,707,1
FVVV04181359989897,2024-11-21 14:16:02,1,2014.99,2014.99,35,72057.33,19622.31,59,0
FVYB66604853123443,2024-06-22 20:02:01,1,3943.66,3943.66,44,121892.75,3535.9,211,1
FVYP02907542248980,2023-05-28 19:07:59,1,2612.32,2612.32,65,128071.05,16241.4,602,1
FVZR83149141011201,2023-03-01 22:56:01,1,3311.79,3311.79,54,87955.5,258.1616,690,1
FWLE85520298135283,2024-02-23 14:29:08,1,2789.96,2789.96,68,77963.61,3302.54,331,1
FWOW63396800711947,2024-12-01 04:17:05,1,1037.07,1037.07,18,27212.52,8894.18,50,0
FWQJ00001374378471,2024-10-05 20:01:33,1,2964.63,2964.63,44,115437.5,18606.78,106,1
FWQJ38632221705075,2023-06-03 18:40:50,1,4567.2,4567.2,44,138933.92,15513.3,596,1
FXAB10292718229094,2025-01-08 07:03:32,1,2420.9,2420.9,32,58396.38,3699.87,12,0
FXEH50799378735219,2024-01-21 10:32:56,1,3602.84,3602.84,39,44789.45,14425.46,365,1
FXEW08595031215595,2023-05-26 14:51:45,1,4012.31,4012.31,50,112251.97,5650.5,604,1
FXID24845467313717,2023-12-28 15:30:46,1,1381.87,1381.87,61,73777.59,16252.68,388,1
FXIV64844941163187,2025-01-14 20:49:19,1,1495.73,1495.73,66,114641.67,15783.52,5,0
FXNK81772925783636,2024-05-23 19:28:32,1,3549.9,3549.9,56,53333.26,14613.97,241,1
FXNO39589483286464,2024-10-18 03:42:14,1,3362.09,3362.09,56,76910.19,1601.83,94,1
FXOH82760670625091,2023-02-19 16:48:19,1,3808.89,3808.89,54,148589.88799999998,15015.66,700,1
FXXQ09956052440847,2023-08-16 16:24:42,1,427.89,427.89,68,102191.46,1985.88,522,1
FXYM49747870676442,2024-06-11 21:42:41,1,150.82,150.82,69,116008.56,1660.35,222,1
FXYP20028394823220,2024-11-11 01:21:10,1,3533.56,3533.56,30,92699.53,8661.1,70,0
FYDO58839785708200,2023-05-28 04:20:31,1,640.8,640.8,48,77429.61,11836.96,603,1
FYDW51009991299824,2023-08-04 09:30:07,1,2066.21,2066.21,28,52177.67,19584.75,535,1
FYEF83721302732204,2024-06-30 05:06:19,1,3659.23,3659.23,49,83620.48,8662.05,204,1
FYEV49476419495832,2023-06-22 13:29:47,1,2765.74,2765.74,49,120438.18,11284.04,577,1
FYYH34617891771020,2024-09-24 05:07:58,1,3561.68,3561.68,36,85412.38,16089.35,118,1
FYYH80294462763514,2024-11-17 01:26:59,1,2114.46,2114.46,32,59245.43,16613.06,64,0
FZCZ17245605182080,2023-06-18 19:34:38,1,1920.83,1920.83,59,86037.84,801.15,581,1
FZEQ01771062945026,2023-10-14 10:43:02,1,438.26,438.26,37,25533.44,13309.62,464,1
FZFI06547476950904,2024-01-20 01:39:05,1,3167.22,3167.22,28,86945.98,14125.84,366,1
FZHV59402169806813,2024-02-18 03:51:55,1,4381.18,4381.18,31,111338.56,18394.54,337,1
FZIU37795076557374,2023-02-10 21:21:29,1,3441.78,3441.78,47,78113.66,17342.99,709,1
FZKP48153246063981,2023-09-14 09:35:29,1,1676.61,1676.61,44,38266.38,12580.05,494,1
FZMJ30954497912799,2024-09-16 13:08:01,1,4852.15,4852.15,56,63110.83,17156.6,125,1
FZQC46172701891388,2023-08-22 05:43:45,1,1618.7,1618.7,66,144333.82,15506.74,517,1
FZSM08070633699879,2024-08-02 03:09:27,1,3173.02,3173.02,36,67727.46,1628.8,171,1
FZSN56120646467647,2023-05-15 20:52:47,1,1706.26,1706.26,52,28423.12,19276.24,615,1
FZVF55145885018299,2023-11-13 21:45:42,1,51.378,51.378,19,107252.52,10825.57,433,1
GABV60328979573775,2023-09-02 21:59:15,1,3100.69,3100.69,44,41467.42,18372.54,505,1
GACR17960757898497,2024-02-11 14:41:45,1,3429.97,3429.97,64,105129.17,5914.47,343,1
GAXA90387556761342,2023-06-09 17:09:13,1,4006.09,4006.09,54,132946.53,12745.5,590,1
GAYE93095872020752,2023-04-16 19:33:46,1,2876.66,2876.66,36,59296.39,11930.81,644,1
GAZX68317641726808,2024-02-02 04:07:09,1,3711.04,3711.04,56,95864.76,17895.88,353,1
GBJG50238502289466,2023-10-16 04:52:40,1,4748.31,4748.31,62,50185.27,4630.61,462,1
GBPQ37164294612579,2024-12-15 00:32:46,1,2609.26,2609.26,42,38158.18,6543.01,36,0
GBQD51130010589911,2023-02-09 11:19:56,1,1590.89,1590.89,27,112802.76,11512.95,711,1
GBQV71439039092005,2023-02-07 00:59:32,1,3269.4,3269.4,41,120374.43,14331.06,713,1
GBTG53521517346606,2024-05-08 09:28:30,1,4821.27,4821.27,51,48426.18,12250.44,257,1
GBYH81691948670769,2024-05-22 09:59:22,1,4853.67,4853.67,57,35198.18,16015.52,243,1
GCDZ79494422832995,2023-07-29 17:03:43,1,2066.66,2066.66,62,87918.07,9908.6,540,1
GCHK71909366176588,2023-10-13 02:00:25,1,4119.32,4119.32,60,61214.04,5928.49,465,1
GCKE34993726995191,2024-11-19 05:13:20,1,61.43,61.43,64,97866.66,767.15,62,0
GCLX88785066067514,2024-01-20 09:42:20,1,3525.15,3525.15,26,42712.05,4145.61,366,1
GCOB67836760696879,2024-03-04 02:24:32,1,2614.11,2614.11,50,24948.76,15313.91,322,1
GCRM92897284540182,2023-07-19 10:08:32,1,3471.28,3471.28,38,103005.08,7844.86,551,1
GCRW39330111840654,2025-01-08 02:45:02,1,1855.85,1855.85,24,57425.05,16223.68,12,0
GCVQ06664059974308,2024-07-28 17:42:52,1,4832.71,4832.71,27,115104.52,3187.26,175,1
GDBR08348098544878,2023-02-22 07:09:48,1,1290.35,1290.35,33,21273.8512,6786.33,698,1
GDBW20852056459803,2023-11-27 15:42:14,1,4852.61,4852.61,42,31100.9,3887.23,419,1
GDED46394762542926,2023-02-02 05:03:38,1,4363.53,4363.53,55,60156.97,4953.27,718,1
GDGA22037354053340,2023-10-17 15:28:58,1,216.1,216.1,38,29083.2,14505.6,460,1
GDGY96286338975470,2024-05-27 09:36:00,1,2059.36,2059.36,62,97961.17,9733.51,238,1
GDLY26210741443010,2023-05-27 20:32:08,1,2632.67,2632.67,63,147848.46,17463.86,603,1
GDQC44210209016744,2024-09-23 00:03:24,1,160.71,160.71,22,91700.03,14500.39,119,1
GDQP05098221625932,2024-08-30 10:56:09,1,1315.95,1315.95,52,115779.25,14709.02,143,1
GDWC48241430444697,2024-06-09 12:11:40,1,327.04,327.04,26,50584.41,7136.87,225,1
GDWK93809627861189,2023-04-15 10:08:44,1,1191.79,1191.79,27,100419.69,13936.94,646,1
GDXK67261736292459,2023-04-22 21:50:20,1,3241.61,3241.61,29,110397.33,641.33,638,1
GEJA06157276829751,2023-10-18 10:52:49,1,609.42,609.42,53,129284.83,3109.81,460,1
GEKZ15310430804531,2024-03-05 22:14:47,1,4086.62,4086.62,44,103293.14,19577.33,320,1
GEQB77113062113695,2025-01-05 16:54:54,1,3196.55,3196.55,42,39292.33,3558.16,14,0
GEUM05904735352265,2023-02-08 23:54:14,1,3505.73,3505.73,45,136439.72,16906.02,711,1
GEVH03589298808583,2024-12-12 00:11:43,1,1236.9,1236.9,33,133511.16,4044.12,39,0
GFAK85374858048276,2023-12-24 08:49:53,1,1009.93,1009.93,30,132728.25,546.69,393,1
GFJH62962080598312,2024-01-02 07:29:07,1,1459.84,1459.84,46,41842.38,7035.5,384,1
GFLR97486971210698,2023-04-12 11:25:04,1,2727.87,2727.87,23,30691.85,2067.28,649,1
GFMT95376882409194,2023-09-07 16:34:02,1,550.96,550.96,40,70844.39,13848.53,500,1
GFMZ76311431075398,2024-07-02 15:56:40,1,2684.27,2684.27,38,43176.59,18762.67,201,1
GFXF39982137455611,2023-08-09 04:35:51,1,2141.3,2141.3,35,141582.2,14433.23,530,1
GFYP70115491773260,2024-03-15 04:11:39,1,2325.79,2325.79,61,101677.09,18764.56,311,1
GFZZ26373196824369,2024-02-26 13:19:27,1,444.77,444.77,41,27803.42,12019.36,328,1
GGGO31255235617817,2023-07-13 18:47:58,1,2034.86,2034.86,55,76559.91,15522.52,556,1
GGPT71302715133269,2023-10-07 19:53:41,1,767.98,767.98,47,112137.96,3219.98,470,1
GGYJ31727496318853,2024-05-27 03:02:32,1,4651.43,4651.43,49,45290.9,19508.2,238,1
GGYM91128981231795,2024-11-01 22:36:45,1,1149.1,1149.1,55,141293.21,9075.88,79,0
GGZN10944164231654,2023-08-14 10:25:20,1,3746.04,3746.04,26,119968.2,657.0,525,1
GHAN14435754789350,2024-01-06 23:19:04,1,2579.34,2579.34,32,81013.25,16952.37,379,1
GHMA61013231230367,2023-10-25 03:54:44,1,131.23,131.23,50,42009.0,2774.59,453,1
GHMX27244522759426,2023-07-01 19:52:59,1,1639.81,1639.81,19,79879.54,1811.21,568,1
GHOI61215756264126,2024-04-12 16:01:51,1,4547.39,4547.39,49,21273.8512,9463.35,282,1
GHPW84061386748578,2024-03-01 14:24:21,1,1766.03,1766.03,18,139917.27,10348.2,324,1
GHQI71370587752221,2024-09-28 21:26:22,1,4129.99,4129.99,38,121351.38,13025.63,113,1
GHTE38986225468629,2023-03-14 16:33:17,1,4584.91,4584.91,60,147186.53,17975.16,677,1
GHUF52861323945645,2023-06-30 04:49:28,1,3798.21,3798.21,66,61897.62,5394.93,570,1
GICX48502759082680,2024-10-01 15:25:25,1,146.73,146.73,36,140170.89,5100.78,110,1
GIFX09536773498529,2024-04-13 00:25:51,1,184.32,184.32,49,144933.11,16725.63,282,1
GIJO94592351638326,2024-02-02 22:11:28,1,4922.28,4922.28,24,65353.16,13154.08,352,1
GIJX96686679899470,2024-05-31 08:22:12,1,4292.74,4292.74,46,130668.13,2734.73,234,1
GIMH89012484479365,2023-02-22 15:15:33,1,3493.91,3493.91,51,128359.79,13782.33,697,1
GIVJ59421042084182,2024-09-19 09:45:25,1,1570.19,1570.19,42,43122.93,793.84,123,1
GJBN88772753866897,2024-04-12 04:42:07,1,593.55,593.55,20,56914.44,258.1616,283,1
GJDV37230735713618,2023-10-08 20:47:40,1,3153.41,3153.41,52,80142.81,2410.93,469,1
GJLZ51638883289971,2024-06-30 00:05:21,1,2217.85,2217.85,23,46273.71,3359.55,204,1
GJMG32874256568668,2023-06-24 12:06:34,1,51.378,51.378,23,40660.38,749.12,576,1
GJMY53363305754370,2024-08-20 16:18:13,1,1917.36,1917.36,32,110145.07,7595.43,152,1
GJQF36788387369323,2023-11-10 14:24:52,1,3383.43,3383.43,60,133685.61,687.28,436,1
GJQR14608247407943,2023-10-24 08:18:31,1,1614.45,1614.45,65,68156.96,14846.11,454,1
GJRD00334539317422,2023-07-16 05:59:49,1,1894.9,1894.9,56,105700.01,9936.85,554,1
GJUK35381157509272,2024-03-11 19:54:51,1,1431.46,1431.46,62,124718.98,17613.95,314,1
GJUU33578437011803,2023-05-26 21:45:50,1,4149.68,4149.68,50,87013.88,9281.2,604,1
GJWR56450446240441,2024-07-03 19:37:55,1,51.378,51.378,24,45158.42,2004.79,200,1
GJXW77784265979843,2024-12-18 14:56:49,1,882.27,882.27,66,60870.91,8678.01,32,0
GJXX68348549751579,2023-04-30 14:39:34,1,3449.53,3449.53,22,53356.64,18355.71,630,1
GKBN96261684552527,2024-06-26 10:32:00,1,399.45,399.45,34,44494.32,15302.79,208,1
GKDC87786341448777,2023-04-19 23:43:46,1,3975.26,3975.26,45,62296.15,13956.58,641,1
GKDO08716508170376,2024-07-26 13:18:13,1,185.13,185.13,39,55575.07,16844.55,177,1
GKNW60944697895500,2023-08-05 05:06:23,1,3086.63,3086.63,35,82669.67,18665.84,534,1
