Account_Number,recency_days,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,cat_share_Clothing,cat_share_Education,cat_share_Electronics,cat_share_Entertainment,cat_share_Fitness,cat_share_Food,cat_share_Grocery,cat_share_Healthcare,cat_share_Housing,cat_share_Savings,cat_share_Shopping,cat_share_Transport,cat_share_Travel,cat_share_Utilities
DMVX45767765766647,119,1,3593.22,3593.22,21,93660.01,7520.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMXS92770866574865,694,1,4594.31,4594.31,59,87074.08,12686.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMXX55427933997021,729,1,3382.79,3382.79,31,24503.13,2371.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMYB46154021190170,135,1,3760.56,3760.56,31,136377.24,1789.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DNBI26144716504415,663,1,4958.134399999999,4958.134399999999,70,122991.04,3116.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DNLV60945653469979,696,1,2158.1,2158.1,27,37320.12,15923.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNML01800544027760,108,1,3293.73,3293.73,51,70853.78,10956.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DNQC20750006991558,530,1,4225.01,4225.01,56,114544.59,15477.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DNRM70885506943944,566,1,2458.54,2458.54,35,87280.8,19259.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DNRU80177108696540,402,1,51.378,51.378,48,71236.0,18644.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNTP88377720439718,68,1,660.37,660.37,61,83525.41,2443.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DNWN94602124676428,82,1,935.06,935.06,41,41029.24,2242.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DNZV15317660244569,639,1,1929.26,1929.26,68,136807.95,17454.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOBF62458522431672,51,1,1510.33,1510.33,23,33759.96,476.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DOKU82313348458714,159,1,1051.49,1051.49,37,28417.41,4220.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DONG50642729904388,30,1,4384.33,4384.33,28,108396.16,3158.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DOZC50076017518007,108,1,1026.54,1026.54,31,116718.03,13171.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPBA87813299111182,611,1,4313.63,4313.63,38,81437.71,10670.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DPBS21764517702238,575,1,2502.89,2502.89,40,62294.22,1093.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DPCG27147118563069,185,1,3482.09,3482.09,66,42558.83,6400.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPFN82155671920124,25,1,2804.28,2804.28,24,140458.9,258.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DPFR47034463324656,287,1,4726.44,4726.44,66,133144.17,19241.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPGH66648143137400,468,1,1193.79,1193.79,63,91128.41,8627.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DPJC03751416486689,55,1,2100.87,2100.87,21,74661.95,2395.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPJF51869756671752,429,1,4958.134399999999,4958.134399999999,50,117601.55,2303.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DPJX86006498824769,565,1,1838.73,1838.73,18,67718.26,11221.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPLH62647528646120,160,1,2272.89,2272.89,18,28251.41,18237.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPNT99590530443197,587,1,1523.0,1523.0,33,121155.25,5331.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DPOL09546540842456,637,1,3492.21,3492.21,34,130215.04,1897.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPJ85652642437428,260,1,480.65,480.65,43,46831.46,18247.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPZN11148324096526,106,1,1746.14,1746.14,59,48733.68,9666.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DQDZ85136738052038,603,1,4842.15,4842.15,20,132509.29,501.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DQEF24132950102323,420,1,890.13,890.13,59,79002.91,4735.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DQEJ87414278531419,69,1,2423.83,2423.83,23,27210.65,10247.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DQHX44251180954551,41,1,2651.42,2651.42,35,105888.01,2594.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DQMR30291585423324,650,1,189.91,189.91,36,97579.33,16474.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DQRT76110976302866,302,1,1384.12,1384.12,55,145705.98,3451.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DQTV12415212193387,698,1,2802.95,2802.95,24,77332.94,18284.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DQWV05893596792625,298,1,2871.55,2871.55,65,27413.69,11638.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRAG68938252894043,446,1,4819.75,4819.75,39,74258.77,12644.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRCD70328032538361,27,1,910.4,910.4,35,114624.43,15546.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DRCV23357617073174,688,1,1622.24,1622.24,39,23269.57,1483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DRCX58913682967074,56,1,4227.64,4227.64,27,73993.95,730.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DRGE39530215595223,662,1,1872.23,1872.23,20,59370.35,2989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DRNC42293554592055,81,1,2539.15,2539.15,23,141389.99,9737.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DROS96344060882479,417,1,1499.98,1499.98,64,53061.52,6529.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DRPM92082832308981,180,1,675.78,675.78,42,44841.36,13450.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DRPX41465663707043,597,1,103.61,103.61,41,37643.18,14198.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DRRV07964031575859,553,1,3402.14,3402.14,70,135370.42,11536.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRSG97490961739970,95,1,3180.24,3180.24,39,92847.79,8325.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRTB03468616307028,484,1,2909.87,2909.87,57,114123.04,6053.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSEC57864482961205,98,1,1940.84,1940.84,46,71134.99,16064.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSHZ91038297425513,155,1,1704.99,1704.99,65,134956.08,13254.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSKL49684727604128,620,1,2703.49,2703.49,55,52090.21,11661.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DSNF33260586942767,160,1,2761.83,2761.83,57,107398.49,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DSOM70254616844469,557,1,2084.54,2084.54,60,31411.42,17434.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTBS37577079606169,531,1,689.96,689.96,45,49966.93,11874.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTHL81514185940048,194,1,1904.37,1904.37,50,144836.67,18863.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DTJV57545235589729,563,1,4958.134399999999,4958.134399999999,65,134927.25,14948.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTJW84226230036072,591,1,3178.32,3178.32,59,52644.85,5589.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DTMR63647046568969,622,1,2219.7,2219.7,63,121027.63,8905.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTQR90609175075192,212,1,1661.99,1661.99,22,88681.68,12361.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUCM47649273868133,479,1,775.33,775.33,65,26881.58,11485.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DUEJ04384288335115,604,1,1495.72,1495.72,34,101747.38,17249.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DUGO90168840476330,434,1,4200.07,4200.07,24,80352.87,7644.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DULO71807492239665,585,1,4217.2,4217.2,62,131159.51,4837.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DUPF17337399205222,114,1,2683.4,2683.4,31,30490.63,12615.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DURC76142662443677,250,1,3518.67,3518.67,19,98396.79,3784.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DURV62943681314539,397,1,2460.64,2460.64,60,113054.95,6417.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVCF14359393942728,366,1,234.63,234.63,55,47126.91,5060.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVEH16257510003668,626,1,1511.74,1511.74,38,63848.61,7656.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DVGH24199771180167,639,1,2878.3,2878.3,47,140778.67,11662.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVJM70936725028004,377,1,761.4,761.4,42,133641.56,17557.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVNK66671571112070,550,1,844.11,844.11,66,80785.3,17219.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DVNT07338210920091,465,1,1770.92,1770.92,29,128194.94,8504.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DVPO00128085517294,291,1,3265.63,3265.63,23,30088.48,3059.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DVRF29232468722037,203,1,4350.84,4350.84,62,113441.33,460.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVYO75690001917653,335,1,977.3,977.3,22,36111.35,13372.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVZK79057191898664,130,1,470.58,470.58,27,128301.76,16159.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWBP37122072508452,407,1,317.51,317.51,48,80706.83,15789.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWHA28783320671467,84,1,3925.8,3925.8,23,60404.19,14127.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DWKI87897087467409,72,1,3379.1,3379.1,41,47173.32,12900.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DWKL66166894093636,7,1,4603.0,4603.0,45,128176.61,10574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DWLV14940074672397,641,1,2238.11,2238.11,51,101243.52,258.1616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWMB49860372186003,679,1,2205.14,2205.14,64,45312.72,10273.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DWMV52370087775190,55,1,2649.51,2649.51,49,99603.38,18472.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWNB76210969262168,285,1,918.43,918.43,35,96898.94,2640.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DWNI97016934292913,537,1,4958.134399999999,4958.134399999999,21,42972.8,2839.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DWOB48618670663201,172,1,4809.75,4809.75,28,22621.3,15884.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWRH20511213406368,184,1,1698.73,1698.73,31,58242.25,8680.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWRK88533929578650,220,1,395.02,395.02,65,31002.21,3438.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DWSI02071277719101,420,1,4241.11,4241.11,26,75007.94,1407.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWTK87301924418923,675,1,2889.91,2889.91,39,117432.99,8260.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWXU77594144772045,595,1,4308.15,4308.15,45,30885.92,18516.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWYE79132533258884,39,1,1779.64,1779.64,42,26858.55,6198.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DXAZ02089676040623,468,1,4335.9,4335.9,27,84343.98,10126.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DXEA35813979519624,170,1,3504.4,3504.4,64,70627.03,337.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DXIF86690625157595,363,1,3270.15,3270.15,48,143836.91,14441.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXJD31929932239478,93,1,4452.56,4452.56,60,85624.21,10519.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DXSO92476174035300,270,1,2539.04,2539.04,69,46715.63,16728.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXTN23419964338532,294,1,3829.14,3829.14,24,109526.6,6263.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXVM08557174905849,124,1,3393.5,3393.5,49,103928.55,8837.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXYQ69725006973658,503,1,2654.84,2654.84,43,78502.16,17800.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYGC33860792746222,545,1,3945.7,3945.7,67,85915.85,2339.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DYGW01217099449571,67,1,696.35,696.35,62,85719.77,14726.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYIH30800370033228,472,1,1104.99,1104.99,44,50495.19,8642.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYSD85488064420062,189,1,1986.29,1986.29,58,82002.12,18583.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYWA03709070378088,20,1,3207.69,3207.69,54,23057.33,6765.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYYL76515021864598,7,1,2936.66,2936.66,21,129606.86,6072.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYYN62393526017726,589,1,4423.34,4423.34,48,102203.66,723.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DZBS85930608438291,67,1,4938.32,4938.32,37,23599.49,4282.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZJT25316498283859,717,1,1874.63,1874.63,43,92224.82,7848.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DZRF22618962887431,36,1,1541.03,1541.03,35,146761.88,258.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DZRS20045820721624,682,1,309.48,309.48,66,145854.98,14249.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DZVG01132633988684,657,1,4110.59,4110.59,50,41531.16,1942.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DZXP69659596560033,437,1,4833.6,4833.6,65,55683.42,17018.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EACT70842874162796,382,1,4621.15,4621.15,60,117419.89,16497.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EADG02239354035713,114,1,3965.56,3965.56,23,32460.59,15713.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EAEA61392031867674,403,1,3947.5,3947.5,33,62736.09,11151.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAGO44571991673421,295,1,1931.65,1931.65,21,140439.29,13228.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAGP60207073736680,273,1,437.09,437.09,65,98747.36,5154.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAJC67821539266937,561,1,2418.62,2418.62,52,103287.78,7148.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EAJO87688687859964,329,1,2277.77,2277.77,43,148589.88799999998,16923.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAPN23811522328222,254,1,2308.44,2308.44,54,127811.73,3497.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EBDM56633935082432,665,1,1923.83,1923.83,51,125475.31,6875.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBDX35462127602508,247,1,4086.44,4086.44,63,136494.97,6167.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EBEW15262076795757,642,1,3764.52,3764.52,56,104905.44,369.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EBFD91505764497470,112,1,1898.62,1898.62,28,61458.48,4542.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBME14024998893421,327,1,3778.64,3778.64,41,51370.75,3910.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EBND90193335937971,643,1,2861.75,2861.75,35,132075.55,8865.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EBTQ44698886659481,680,1,4457.2,4457.2,44,21285.82,5422.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EBYT26465296794718,168,1,3278.73,3278.73,29,79838.24,13099.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ECEY00416485155964,105,1,4015.7,4015.7,36,42605.73,10007.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ECJX85751743192621,47,1,2429.42,2429.42,41,136683.55,14319.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECLO09564629567230,105,1,3790.09,3790.09,27,72149.7,560.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECSH26944643102912,138,1,3310.42,3310.42,65,106915.91,12760.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECSJ15176386189085,409,1,4827.8,4827.8,46,84960.68,11205.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ECXY75627528001617,567,1,4735.92,4735.92,34,116795.6,6527.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ECZO55851777412746,451,1,4790.04,4790.04,37,36099.51,2954.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EDAH14217518878179,244,1,2616.3,2616.3,30,48222.92,258.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EDAT35243922950149,376,1,2477.0,2477.0,58,85577.63,9141.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EDBY46059899261104,674,1,2980.84,2980.84,24,39182.21,4244.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDCO08894801864482,427,1,1481.8,1481.8,31,137980.76,2818.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EDCP02544965502421,564,1,1314.62,1314.62,59,147468.11,18842.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDDS15891268649864,141,1,607.68,607.68,50,73531.95,19434.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDDW88959491926595,204,1,3727.99,3727.99,51,74272.62,5464.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EDMF65496330833444,149,1,3740.89,3740.89,45,90967.21,4263.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EDWW01339893090400,438,1,152.26,152.26,45,131107.59,15520.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEAN31864176130236,39,1,4076.11,4076.11,24,98901.17,5246.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEBF15128513684054,264,1,4957.7,4957.7,65,116524.48,11680.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
