Account_Number,txn_count,total_spend,avg_spend,std_spend,failed_txn_count,online_txn_count,Discount_Applied_mean,Loyalty_Points_Earned_sum,online_txn_ratio,failed_txn_ratio
HMQP32092254508069,1,2566.52,2566.52,,1,0,1.0,239,0.0,1.0
HMRX52830615370124,1,2099.03,2099.03,,0,0,1.0,17,0.0,0.0
HMWQ86914803066569,1,404.38,404.38,,1,0,0.0,255,0.0,1.0
HNRJ10132823392188,1,609.67,609.67,,1,0,1.0,51,0.0,1.0
HNTT84802205093869,1,1664.27,1664.27,,1,0,1.0,23,0.0,1.0
HNVA94386825085592,1,2355.58,2355.58,,0,0,0.0,184,0.0,0.0
HNXH74373801318434,1,2162.08,2162.08,,1,0,1.0,249,0.0,1.0
HPFD78878441505682,1,1184.59,1184.59,,0,0,1.0,205,0.0,0.0
HPLT64887206797238,1,3442.27,3442.27,,0,0,1.0,331,0.0,0.0
HPMZ28255994848275,1,2977.69,2977.69,,1,0,0.0,469,0.0,1.0
HPNL84901405650257,1,3417.65,3417.65,,0,0,1.0,375,0.0,0.0
HPXJ78882459198781,1,3239.92,3239.92,,0,0,1.0,317,0.0,0.0
HPYE98268933486497,1,3724.8,3724.8,,1,0,1.0,171,0.0,1.0
HPZP66599599023442,1,4386.61,4386.61,,0,0,0.0,42,0.0,0.0
HQDG70574103762265,1,4119.25,4119.25,,1,0,1.0,66,0.0,1.0
HQDL18272382642951,1,4473.71,4473.71,,1,0,1.0,178,0.0,1.0
HQEO10123296151204,1,2673.0,2673.0,,0,0,1.0,32,0.0,0.0
HQFW42985270497344,1,4534.87,4534.87,,0,0,0.0,204,0.0,0.0
HQGO33107476031077,1,4485.36,4485.36,,1,0,1.0,487,0.0,1.0
HQGR55451460919351,1,320.77,320.77,,0,0,0.0,25,0.0,0.0
HQJG07184660903514,1,3447.61,3447.61,,1,0,1.0,282,0.0,1.0
HQPJ43730535962763,1,2038.64,2038.64,,1,0,0.0,297,0.0,1.0
HQQE85578679630235,1,4127.14,4127.14,,1,0,0.0,488,0.0,1.0
HQQX25784371171856,1,2762.86,2762.86,,1,0,1.0,453,0.0,1.0
HQRP88876569931360,1,1629.3,1629.3,,0,0,0.0,175,0.0,0.0
HQRU91132036096033,1,566.3,566.3,,1,0,1.0,468,0.0,1.0
HQVA51589527783404,1,1162.31,1162.31,,0,0,0.0,400,0.0,0.0
HQWO62157740545866,1,2200.83,2200.83,,0,0,1.0,312,0.0,0.0
HQZK65352326600047,1,2383.85,2383.85,,0,0,1.0,234,0.0,0.0
HQZR70571629847548,1,2284.96,2284.96,,0,0,0.0,153,0.0,0.0
HREO64612395545259,1,4491.13,4491.13,,1,0,0.0,36,0.0,1.0
HREU24429515384102,1,3123.46,3123.46,,0,0,0.0,414,0.0,0.0
HRIC87576176572245,1,3169.97,3169.97,,0,0,1.0,263,0.0,0.0
HRJY18520136260846,1,139.7,139.7,,1,0,1.0,441,0.0,1.0
HRMH18634555470607,1,268.61,268.61,,0,0,0.0,130,0.0,0.0
HROE72581225909566,1,1093.73,1093.73,,0,0,0.0,415,0.0,0.0
HRQU21458414846019,1,4396.95,4396.95,,0,0,1.0,248,0.0,0.0
HRRC58814458220673,1,581.57,581.57,,1,0,0.0,243,0.0,1.0
HRSR92284014497905,1,4629.98,4629.98,,0,0,0.0,9,0.0,0.0
HRTO39076667524420,1,1932.76,1932.76,,0,0,0.0,152,0.0,0.0
HSCN78128837939859,1,1586.81,1586.81,,1,0,0.0,214,0.0,1.0
HSDP03353004999266,1,1554.82,1554.82,,1,0,1.0,133,0.0,1.0
HSEM09674627205364,1,2270.23,2270.23,,0,0,1.0,465,0.0,0.0
HSFB56775677722660,1,2118.57,2118.57,,0,0,1.0,145,0.0,0.0
HSKD16737497622021,1,2873.07,2873.07,,1,0,1.0,282,0.0,1.0
HSLX61372308172143,1,956.1,956.1,,0,0,1.0,459,0.0,0.0
HSNV41789969860919,1,2550.08,2550.08,,0,0,0.0,40,0.0,0.0
HSPA51958263280944,1,3157.36,3157.36,,0,0,0.0,274,0.0,0.0
HSWL60898046617101,1,3987.97,3987.97,,1,0,1.0,36,0.0,1.0
HSXP56154705549121,1,1973.13,1973.13,,0,0,1.0,89,0.0,0.0
HSYS77180513717173,1,1393.48,1393.48,,1,0,1.0,41,0.0,1.0
HTDC49830748207365,1,4936.23,4936.23,,0,0,1.0,153,0.0,0.0
HTKI80704731483687,1,3180.18,3180.18,,0,0,0.0,213,0.0,0.0
HTPI26085502625991,1,3380.68,3380.68,,0,0,1.0,450,0.0,0.0
HTQJ82285011688092,1,3813.74,3813.74,,0,0,1.0,111,0.0,0.0
HTRY86365362189455,1,2368.56,2368.56,,0,0,0.0,176,0.0,0.0
HTVI69434606664374,1,4563.58,4563.58,,0,0,0.0,280,0.0,0.0
HTWF38520232091401,1,4161.56,4161.56,,0,0,1.0,435,0.0,0.0
HTWZ56215426267188,1,4941.86,4941.86,,0,0,0.0,112,0.0,0.0
HUEP63990460082369,1,314.06,314.06,,1,0,1.0,69,0.0,1.0
HUEW86879732598960,1,3319.32,3319.32,,1,0,1.0,141,0.0,1.0
HUHK84999916953595,1,358.79,358.79,,0,0,1.0,112,0.0,0.0
HUHL21970640641231,1,460.61,460.61,,0,0,0.0,155,0.0,0.0
HUIG39971236306193,1,3663.35,3663.35,,0,0,1.0,32,0.0,0.0
HUJF58797726257622,1,2072.7,2072.7,,0,0,1.0,434,0.0,0.0
HUJM01915305734724,1,4871.6,4871.6,,0,0,0.0,291,0.0,0.0
HUJW68927047233446,1,4236.63,4236.63,,0,0,1.0,5,0.0,0.0
HURN06828972870245,1,4237.27,4237.27,,0,0,1.0,221,0.0,0.0
HURT41523598202901,1,1477.1,1477.1,,1,0,1.0,488,0.0,1.0
HUSN36996917870017,1,3364.0,3364.0,,0,0,0.0,259,0.0,0.0
HUZI89365945570172,1,3002.51,3002.51,,0,0,1.0,422,0.0,0.0
HVCC40215308040276,1,4175.19,4175.19,,1,0,1.0,192,0.0,1.0
HVEC82700626861084,1,4176.79,4176.79,,0,0,0.0,147,0.0,0.0
HVSI64083037360601,1,2974.62,2974.62,,1,0,1.0,121,0.0,1.0
HVXX80834912321600,1,2523.76,2523.76,,0,0,0.0,118,0.0,0.0
HWAU06230504782773,1,2530.45,2530.45,,0,0,0.0,325,0.0,0.0
HWHH37320430977688,1,1911.19,1911.19,,1,0,0.0,68,0.0,1.0
HWIN69447338780528,1,3251.55,3251.55,,1,0,0.0,412,0.0,1.0
HWKN40723247282895,1,4242.44,4242.44,,0,0,1.0,12,0.0,0.0
HWMW65455218085954,1,2410.07,2410.07,,0,0,0.0,132,0.0,0.0
HWPN61894370526351,1,2977.2,2977.2,,0,0,0.0,418,0.0,0.0
HWVI53007341527421,1,3199.44,3199.44,,1,0,0.0,62,0.0,1.0
HWWC32465986693278,1,3724.62,3724.62,,0,0,0.0,77,0.0,0.0
HXAJ52319134375746,1,4848.22,4848.22,,0,0,1.0,233,0.0,0.0
HXEY75998011100051,1,4394.22,4394.22,,0,0,1.0,222,0.0,0.0
HXGG51040961497315,1,3060.33,3060.33,,0,0,1.0,388,0.0,0.0
HXIX27220895809015,1,2429.08,2429.08,,0,0,1.0,334,0.0,0.0
HXIZ20834812426647,1,3015.1,3015.1,,0,0,0.0,114,0.0,0.0
HXWD86679066747720,1,927.98,927.98,,0,0,0.0,359,0.0,0.0
HXYI07491850582405,1,1651.06,1651.06,,0,0,1.0,79,0.0,0.0
HYBY82278146953953,1,537.22,537.22,,0,0,1.0,35,0.0,0.0
HYCD14963360989105,1,3655.16,3655.16,,0,0,0.0,103,0.0,0.0
HYFM30150892298309,1,4203.99,4203.99,,0,0,1.0,191,0.0,0.0
HYOM29507671621720,1,1067.63,1067.63,,0,0,0.0,495,0.0,0.0
HYPK79015508806395,1,1353.54,1353.54,,1,0,1.0,72,0.0,1.0
HYXO51982870485959,1,3429.04,3429.04,,0,0,1.0,114,0.0,0.0
HZBC94410883444253,1,4472.99,4472.99,,0,0,0.0,339,0.0,0.0
HZBZ34899056431721,1,106.06,106.06,,0,0,1.0,177,0.0,0.0
HZRD62266484918614,1,4755.2,4755.2,,1,0,0.0,467,0.0,1.0
HZUE98769893652944,1,2979.28,2979.28,,0,0,1.0,288,0.0,0.0
HZVZ64316785984440,1,3905.3,3905.3,,0,0,0.0,377,0.0,0.0
IAEM16684501562258,1,4579.97,4579.97,,1,0,0.0,398,0.0,1.0
IAET66299172174292,1,1926.54,1926.54,,0,0,0.0,213,0.0,0.0
IAOA94657770612988,1,2199.91,2199.91,,0,0,1.0,303,0.0,0.0
IATO87387183410006,1,2488.9,2488.9,,0,0,1.0,263,0.0,0.0
IAYM01461205849844,1,4193.49,4193.49,,0,0,1.0,364,0.0,0.0
IBFL99851939327272,1,3303.84,3303.84,,0,0,0.0,272,0.0,0.0
IBFQ85599108771756,1,3346.35,3346.35,,0,0,0.0,80,0.0,0.0
IBFR25326769924277,1,591.74,591.74,,1,0,1.0,123,0.0,1.0
IBGX70433331883845,1,741.01,741.01,,0,0,1.0,484,0.0,0.0
IBJF91037497364567,1,3414.34,3414.34,,0,0,1.0,216,0.0,0.0
IBLQ92303606778719,1,4092.8,4092.8,,1,0,0.0,101,0.0,1.0
IBNV01541382738688,1,2444.14,2444.14,,1,0,1.0,426,0.0,1.0
IBQL20633461189787,1,2890.28,2890.28,,0,0,1.0,20,0.0,0.0
IBTO74184126405352,1,3298.12,3298.12,,1,0,0.0,340,0.0,1.0
IBWX42886050537666,1,53.3,53.3,,1,0,1.0,47,0.0,1.0
ICBX84791351135053,1,1280.36,1280.36,,0,0,1.0,456,0.0,0.0
ICCU83909342424066,1,1083.68,1083.68,,0,0,1.0,497,0.0,0.0
ICDE92881042385247,1,4042.68,4042.68,,0,0,0.0,291,0.0,0.0
ICEZ32546018911343,1,4176.42,4176.42,,1,0,0.0,201,0.0,1.0
ICGI27732357374214,1,1090.26,1090.26,,0,0,1.0,251,0.0,0.0
ICII74328116599302,1,325.82,325.82,,1,0,1.0,429,0.0,1.0
ICOW24155369158557,1,1254.24,1254.24,,0,0,1.0,248,0.0,0.0
ICUO07127879633879,1,51.378,51.378,,1,0,0.0,252,0.0,1.0
ICXA79116114644611,1,4831.51,4831.51,,0,0,0.0,163,0.0,0.0
IDGY51284836955958,1,3868.44,3868.44,,1,0,1.0,238,0.0,1.0
IDIH45646639718012,1,3985.56,3985.56,,0,0,0.0,321,0.0,0.0
IDLJ63344190128029,1,838.21,838.21,,0,0,0.0,406,0.0,0.0
IDMZ00916923273798,1,2423.57,2423.57,,0,0,0.0,274,0.0,0.0
IDQU28051666081239,1,4311.24,4311.24,,1,0,0.0,423,0.0,1.0
IDWG83890117528207,1,4028.12,4028.12,,1,0,0.0,418,0.0,1.0
IDWL51095425275056,1,2047.29,2047.29,,1,0,1.0,295,0.0,1.0
IEBG53160791791386,1,732.12,732.12,,0,0,1.0,154,0.0,0.0
IEBW57036595925707,1,839.27,839.27,,0,0,1.0,488,0.0,0.0
IECD40781366492907,1,4254.1,4254.1,,1,0,0.0,438,0.0,1.0
IEDD25340444407211,1,877.2,877.2,,0,0,0.0,53,0.0,0.0
IEFY21660952381498,1,1380.69,1380.69,,1,0,1.0,36,0.0,1.0
IEGS43837542884637,1,956.46,956.46,,0,0,0.0,403,0.0,0.0
IEHL91426140489332,1,4767.38,4767.38,,0,0,1.0,84,0.0,0.0
IELD91871628974767,1,4247.46,4247.46,,1,0,1.0,307,0.0,1.0
IELX42904368275684,1,2643.79,2643.79,,1,0,1.0,8,0.0,1.0
IETN53999095471774,1,3181.08,3181.08,,1,0,1.0,363,0.0,1.0
IEUZ03158925849073,1,747.23,747.23,,0,0,0.0,459,0.0,0.0
IEVM63389122800237,1,4295.97,4295.97,,0,0,0.0,2,0.0,0.0
IEWT24219597309121,1,2397.51,2397.51,,1,0,1.0,115,0.0,1.0
IEXN44047832796637,1,2133.45,2133.45,,0,0,0.0,498,0.0,0.0
IFBH60785483309587,1,1707.78,1707.78,,1,0,1.0,373,0.0,1.0
IFJA82746198164433,1,966.77,966.77,,0,0,0.0,230,0.0,0.0
IFKA46471742658840,1,469.29,469.29,,1,0,0.0,346,0.0,1.0
IFML27428662510857,1,1110.73,1110.73,,1,0,1.0,10,0.0,1.0
IFNC90384227362732,1,1530.37,1530.37,,0,0,0.0,30,0.0,0.0
IFPQ41287612826124,1,1495.29,1495.29,,0,0,0.0,86,0.0,0.0
IFVF74966529483051,1,315.31,315.31,,0,0,1.0,14,0.0,0.0
IFYY86323102655747,1,1495.89,1495.89,,0,0,1.0,289,0.0,0.0
IFZH73534972486898,1,4871.23,4871.23,,0,0,0.0,401,0.0,0.0
IGAY04063886984759,1,1917.03,1917.03,,0,0,1.0,138,0.0,0.0
IGBT26204824015217,1,2436.87,2436.87,,1,0,1.0,447,0.0,1.0
IGCL21199717862561,1,4777.45,4777.45,,0,0,1.0,176,0.0,0.0
IGGI60263356416298,1,4808.83,4808.83,,0,0,1.0,171,0.0,0.0
IGHN05743211154959,1,575.46,575.46,,1,0,0.0,323,0.0,1.0
IGIC84243504814853,1,2687.15,2687.15,,0,0,0.0,105,0.0,0.0
IGNC60502999076191,1,1742.88,1742.88,,0,0,0.0,68,0.0,0.0
IGNL09416267240896,1,4304.04,4304.04,,1,0,1.0,377,0.0,1.0
IHAB63191069713635,1,2193.64,2193.64,,1,0,1.0,345,0.0,1.0
IHGR36454827395481,1,1193.2,1193.2,,0,0,1.0,420,0.0,0.0
IHGY50271607360776,1,3881.12,3881.12,,1,0,1.0,381,0.0,1.0
IHQJ41263262376345,1,750.86,750.86,,1,0,1.0,133,0.0,1.0
IHRG01485781656088,1,3094.99,3094.99,,0,0,0.0,162,0.0,0.0
IHVN94749347688938,1,1958.72,1958.72,,0,0,1.0,17,0.0,0.0
IIAX99975706185168,1,641.33,641.33,,0,0,0.0,284,0.0,0.0
IIBK85659519743950,1,2266.96,2266.96,,0,0,0.0,394,0.0,0.0
IIDE98701093215294,1,2251.41,2251.41,,0,0,1.0,166,0.0,0.0
IIMA07919492359202,1,4634.01,4634.01,,1,0,0.0,497,0.0,1.0
IIYH16230030045208,1,1834.94,1834.94,,1,0,0.0,419,0.0,1.0
IJCN49331115685402,1,1549.9,1549.9,,0,0,0.0,273,0.0,0.0
IJEU11067099053032,1,2770.55,2770.55,,0,0,0.0,365,0.0,0.0
IJFE75854859655942,1,123.2,123.2,,0,0,1.0,144,0.0,0.0
IJNT43074982097681,1,1848.5,1848.5,,0,0,1.0,280,0.0,0.0
IJRW01277127715685,1,2535.53,2535.53,,1,0,1.0,22,0.0,1.0
IJXO72690326551327,1,1358.23,1358.23,,0,0,0.0,437,0.0,0.0
IJYW49209545549128,1,671.19,671.19,,1,0,0.0,420,0.0,1.0
IJZL74342595122869,1,3094.89,3094.89,,0,0,0.0,287,0.0,0.0
IKCD59059256870426,1,3479.51,3479.51,,1,0,1.0,117,0.0,1.0
IKCV83132181670491,1,2069.07,2069.07,,0,0,1.0,476,0.0,0.0
IKGP15045196787788,1,4005.08,4005.08,,0,0,0.0,291,0.0,0.0
IKLI18925883140035,1,2695.2,2695.2,,0,0,1.0,95,0.0,0.0
IKLL19513222665098,1,2427.17,2427.17,,1,0,0.0,147,0.0,1.0
IKNZ44313281561368,1,341.48,341.48,,0,0,0.0,146,0.0,0.0
IKSA09921779055286,1,1064.54,1064.54,,0,0,1.0,118,0.0,0.0
IKXE79050404333353,1,1387.02,1387.02,,0,0,0.0,308,0.0,0.0
IKYA56693754024286,1,876.61,876.61,,1,0,0.0,283,0.0,1.0
ILCV70303687339115,1,4329.07,4329.07,,0,0,0.0,220,0.0,0.0
ILDG00501985754738,1,4199.46,4199.46,,0,0,0.0,13,0.0,0.0
ILFG85214611105597,1,1914.12,1914.12,,0,0,1.0,375,0.0,0.0
ILMG40918580558115,1,2575.41,2575.41,,0,0,0.0,287,0.0,0.0
ILOO62626367850898,1,875.36,875.36,,1,0,0.0,473,0.0,1.0
ILPO50297599890011,1,3351.98,3351.98,,1,0,1.0,21,0.0,1.0
ILQO16639303221688,1,2400.05,2400.05,,0,0,1.0,156,0.0,0.0
ILTU98413376870580,1,1270.3,1270.3,,1,0,1.0,405,0.0,1.0
ILUC29938788431074,1,2769.85,2769.85,,0,0,0.0,393,0.0,0.0
ILZI56031868659279,1,3838.81,3838.81,,0,0,0.0,300,0.0,0.0
IMAC74196400092568,1,1576.33,1576.33,,0,0,1.0,40,0.0,0.0
IMBY12854997263150,1,149.6,149.6,,0,0,0.0,247,0.0,0.0
IMJH00724766053139,1,4338.15,4338.15,,0,0,1.0,250,0.0,0.0
IMLY51737234238238,1,1375.72,1375.72,,0,0,1.0,37,0.0,0.0
IMTP95080466063828,1,4086.46,4086.46,,1,0,1.0,10,0.0,1.0
IMTY86758970154227,1,699.15,699.15,,1,0,1.0,425,0.0,1.0
IMWR81756109583483,1,3311.14,3311.14,,1,0,0.0,33,0.0,1.0
IMXP50750461224714,1,3444.83,3444.83,,1,0,1.0,266,0.0,1.0
INKJ56566363638139,1,3178.87,3178.87,,0,0,0.0,215,0.0,0.0
INNO62267617479045,1,4490.07,4490.07,,1,0,1.0,400,0.0,1.0
INOT70083076440583,1,1972.55,1972.55,,0,0,1.0,235,0.0,0.0
INQU13893313863492,1,3902.64,3902.64,,0,0,0.0,362,0.0,0.0
INRU87305886810253,1,1448.58,1448.58,,0,0,0.0,26,0.0,0.0
INUA59551611339563,1,4364.72,4364.72,,1,0,1.0,430,0.0,1.0
IOBK44765839018769,1,686.99,686.99,,0,0,0.0,195,0.0,0.0
IOBQ21398654622021,1,3812.14,3812.14,,0,0,0.0,184,0.0,0.0
IODA79235955107254,1,2629.33,2629.33,,0,0,1.0,294,0.0,0.0
IOEW45257378747788,1,2191.6,2191.6,,1,0,1.0,54,0.0,1.0
IOIG97429250105875,1,1127.36,1127.36,,0,0,0.0,215,0.0,0.0
IOJM04293717847214,1,2915.78,2915.78,,1,0,1.0,297,0.0,1.0
IOUV65857579033675,1,1967.71,1967.71,,1,0,0.0,367,0.0,1.0
IOWD52035191985056,1,4739.78,4739.78,,0,0,1.0,233,0.0,0.0
IOWW50712972588713,1,1187.57,1187.57,,1,0,0.0,243,0.0,1.0
IOZZ48485694451421,1,3661.27,3661.27,,0,0,1.0,367,0.0,0.0
IPBP30814142375745,1,2560.97,2560.97,,0,0,1.0,209,0.0,0.0
IPCC80045015311959,1,4785.31,4785.31,,1,0,1.0,53,0.0,1.0
IPDL99771944595961,1,4275.72,4275.72,,1,0,0.0,202,0.0,1.0
IPFX02063141092443,1,2006.88,2006.88,,0,0,1.0,195,0.0,0.0
IPIC51632956614824,1,2450.76,2450.76,,0,0,1.0,169,0.0,0.0
IPQO12372873576856,1,3157.08,3157.08,,0,0,0.0,155,0.0,0.0
IPQW48605641310666,1,1825.64,1825.64,,0,0,0.0,14,0.0,0.0
IPRR25566128240828,1,4883.18,4883.18,,0,0,1.0,242,0.0,0.0
IPTN26257897616829,1,4564.74,4564.74,,1,0,0.0,295,0.0,1.0
IPXA74952249949897,1,3090.56,3090.56,,0,0,1.0,468,0.0,0.0
IPZZ68597664692659,1,2676.5,2676.5,,1,0,0.0,280,0.0,1.0
IQDT06045982781470,1,3813.06,3813.06,,0,0,0.0,308,0.0,0.0
IQEM69136248355054,1,1021.97,1021.97,,1,0,0.0,298,0.0,1.0
IQFJ21838545400644,1,3365.61,3365.61,,0,0,1.0,59,0.0,0.0
IQFX88276343946357,1,543.29,543.29,,0,0,0.0,176,0.0,0.0
IQMB71775450756868,1,2660.65,2660.65,,0,0,0.0,140,0.0,0.0
IQMQ99936079848704,1,4451.99,4451.99,,1,0,0.0,225,0.0,1.0
IQMR82385515109346,1,3946.77,3946.77,,1,0,0.0,366,0.0,1.0
IQNH48718329506081,1,3137.87,3137.87,,0,0,0.0,206,0.0,0.0
IQOJ87056623005609,1,2960.5,2960.5,,1,0,1.0,35,0.0,1.0
IQRR07696577654395,1,375.63,375.63,,0,0,1.0,469,0.0,0.0
IQVC12664971967068,1,3471.54,3471.54,,0,0,1.0,411,0.0,0.0
IQWG43297867154295,1,1108.37,1108.37,,1,0,0.0,29,0.0,1.0
IQWM81820412925069,1,1762.81,1762.81,,0,0,1.0,347,0.0,0.0
IQXH86861235879050,1,4602.39,4602.39,,0,0,1.0,483,0.0,0.0
IQZL08374320060830,1,1850.16,1850.16,,0,0,0.0,341,0.0,0.0
IRBN75712369149611,1,2105.13,2105.13,,0,0,1.0,29,0.0,0.0
IRCC05129272430677,1,2290.46,2290.46,,1,0,1.0,449,0.0,1.0
IRFE24715515152854,1,1564.15,1564.15,,0,0,0.0,213,0.0,0.0
IRVG71530376317481,1,3650.97,3650.97,,1,0,1.0,137,0.0,1.0
ISDO90608125706029,1,1958.01,1958.01,,0,0,1.0,316,0.0,0.0
ISGB53973451359964,1,1865.6,1865.6,,0,0,0.0,495,0.0,0.0
ISLU80645996318871,1,4436.87,4436.87,,0,0,0.0,422,0.0,0.0
ISPX12269514369200,1,1474.42,1474.42,,0,0,1.0,395,0.0,0.0
ISWN72942791916379,1,4260.73,4260.73,,0,0,1.0,374,0.0,0.0
ITCS43733312938655,1,3839.03,3839.03,,0,0,0.0,415,0.0,0.0
ITCY10667264187939,1,3137.68,3137.68,,0,0,0.0,198,0.0,0.0
ITPM42369170324223,1,3386.18,3386.18,,0,0,0.0,463,0.0,0.0
ITZT74754737704990,1,2872.8,2872.8,,0,0,1.0,28,0.0,0.0
IUIX11530912707366,1,3219.17,3219.17,,0,0,0.0,293,0.0,0.0
IUPE96694179967080,1,2532.27,2532.27,,0,0,1.0,112,0.0,0.0
IUPM04409079772781,1,3198.94,3198.94,,1,0,1.0,304,0.0,1.0
IUUS21209698600775,1,4432.25,4432.25,,0,0,0.0,72,0.0,0.0
IUXQ30930967139719,1,3644.08,3644.08,,0,0,0.0,353,0.0,0.0
IUZL03801625851502,1,4421.75,4421.75,,0,0,1.0,311,0.0,0.0
IVBE54550054908099,1,4031.97,4031.97,,1,0,1.0,462,0.0,1.0
IVBW42316979206754,1,2152.42,2152.42,,1,0,0.0,249,0.0,1.0
IVDI58861364323590,1,2946.11,2946.11,,0,0,0.0,96,0.0,0.0
IVHG26444581649461,1,2669.67,2669.67,,0,0,0.0,409,0.0,0.0
IVIP18132406214613,1,2560.01,2560.01,,0,0,0.0,301,0.0,0.0
IVJT36673521608340,1,544.98,544.98,,0,0,0.0,415,0.0,0.0
IVLP68321021923785,1,1699.82,1699.82,,1,0,0.0,120,0.0,1.0
IVUH21119026623773,1,3803.61,3803.61,,0,0,0.0,16,0.0,0.0
IWCH49317967060558,1,844.82,844.82,,1,0,0.0,407,0.0,1.0
IWHL97369701685253,1,172.71,172.71,,0,0,1.0,474,0.0,0.0
IWLD45375257448825,1,4024.06,4024.06,,0,0,0.0,344,0.0,0.0
IWPL57522501394884,1,3961.44,3961.44,,0,0,1.0,309,0.0,0.0
IWTW59826349459053,1,4322.09,4322.09,,0,0,0.0,99,0.0,0.0
IWZZ21425482718980,1,208.06,208.06,,0,0,1.0,406,0.0,0.0
IXAS15581673833997,1,1946.28,1946.28,,0,0,0.0,254,0.0,0.0
IXCZ15166955392181,1,1184.84,1184.84,,0,0,0.0,72,0.0,0.0
IXJE35068843939396,1,3524.32,3524.32,,0,0,0.0,57,0.0,0.0
IXJT10885348831927,1,455.84,455.84,,1,0,1.0,13,0.0,1.0
IXLD99550897754728,1,3444.05,3444.05,,0,0,1.0,200,0.0,0.0
IXLN61966760150434,1,486.09,486.09,,1,0,0.0,131,0.0,1.0
IXLU08906603634091,1,3305.31,3305.31,,0,0,1.0,273,0.0,0.0
IXQT71001707812945,1,2311.09,2311.09,,0,0,0.0,90,0.0,0.0
IYAL11021254341230,1,2349.64,2349.64,,0,0,1.0,478,0.0,0.0
IYCK91242695753851,1,3915.61,3915.61,,0,0,1.0,218,0.0,0.0
IYDW69368359916764,1,1185.16,1185.16,,0,0,1.0,164,0.0,0.0
IYER05400923195078,1,4298.24,4298.24,,0,0,1.0,138,0.0,0.0
IYFA27818325244853,1,1672.29,1672.29,,1,0,1.0,494,0.0,1.0
IYNT47258784448354,1,1827.34,1827.34,,1,0,1.0,307,0.0,1.0
IYOZ01303760491917,1,117.12,117.12,,0,0,0.0,387,0.0,0.0
IYQT42443793666044,1,3521.75,3521.75,,0,0,1.0,265,0.0,0.0
IYVV33795311123590,1,4576.7,4576.7,,0,0,0.0,116,0.0,0.0
IYVY35395956917207,1,3318.8,3318.8,,0,0,1.0,172,0.0,0.0
IYWF41147546624822,1,2099.11,2099.11,,1,0,1.0,335,0.0,1.0
IZCL15263840911225,1,4673.86,4673.86,,0,0,0.0,455,0.0,0.0
IZED20660580856902,1,3023.0,3023.0,,0,0,0.0,200,0.0,0.0
IZLQ14302345999274,1,3302.52,3302.52,,1,0,1.0,358,0.0,1.0
IZMR96701656277402,1,87.09,87.09,,0,0,1.0,186,0.0,0.0
IZPD13633792234103,1,4632.2,4632.2,,1,0,0.0,107,0.0,1.0
IZQW57133996276861,1,4418.99,4418.99,,1,0,0.0,124,0.0,1.0
JABH03151861759896,1,1899.42,1899.42,,0,0,1.0,159,0.0,0.0
JACY46159700019007,1,3526.42,3526.42,,0,0,1.0,464,0.0,0.0
JADH98878429533718,1,1474.79,1474.79,,0,0,0.0,364,0.0,0.0
JANS53517171188221,1,1240.72,1240.72,,0,0,0.0,254,0.0,0.0
JARK72169666309329,1,4865.71,4865.71,,1,0,0.0,291,0.0,1.0
JARQ60969253360109,1,513.25,513.25,,0,0,1.0,225,0.0,0.0
JATP52606654311309,1,1437.64,1437.64,,0,0,1.0,163,0.0,0.0
JAUZ30325355599539,1,2072.88,2072.88,,0,0,0.0,220,0.0,0.0
JBBE86741607319850,1,1906.6,1906.6,,0,0,0.0,421,0.0,0.0
JBBK84451282729428,1,2414.93,2414.93,,0,0,1.0,31,0.0,0.0
JBBM98369235348486,1,2681.64,2681.64,,0,0,1.0,77,0.0,0.0
JBEU84595876955912,1,2504.83,2504.83,,1,0,0.0,257,0.0,1.0
JBMH95907009740733,1,4723.29,4723.29,,1,0,0.0,115,0.0,1.0
JBPW62028207495962,1,141.62,141.62,,1,0,0.0,380,0.0,1.0
JBRR88503721930418,1,856.98,856.98,,1,0,0.0,408,0.0,1.0
JBYV37654399942858,1,4645.85,4645.85,,1,0,0.0,151,0.0,1.0
JCBH41413181181405,1,109.18,109.18,,0,0,1.0,208,0.0,0.0
JCCX56527701562669,1,4571.3,4571.3,,0,0,0.0,62,0.0,0.0
JCII24607372386159,1,4079.67,4079.67,,0,0,0.0,348,0.0,0.0
JCKZ57813731421756,1,2455.52,2455.52,,1,0,1.0,38,0.0,1.0
JCOF88551895539453,1,443.54,443.54,,1,0,0.0,184,0.0,1.0
JCOU79211700524596,1,1153.5,1153.5,,0,0,1.0,43,0.0,0.0
JCPW41465545123355,1,1981.0,1981.0,,0,0,0.0,141,0.0,0.0
JCRH95252520788216,1,692.14,692.14,,1,0,1.0,253,0.0,1.0
JCSW81179633050749,1,4152.71,4152.71,,0,0,0.0,116,0.0,0.0
JDGD66775270712797,1,4630.57,4630.57,,1,0,1.0,79,0.0,1.0
JDGN90702499141071,1,3018.92,3018.92,,0,0,0.0,472,0.0,0.0
JDLM57437598248132,1,2745.07,2745.07,,1,0,0.0,262,0.0,1.0
JDOR42902923345110,1,1376.61,1376.61,,1,0,1.0,7,0.0,1.0
JDWW45056337069511,1,2596.39,2596.39,,0,0,0.0,84,0.0,0.0
JDXG72776857606349,1,2848.19,2848.19,,1,0,1.0,143,0.0,1.0
JEBH19777486759514,1,2695.21,2695.21,,0,0,1.0,459,0.0,0.0
