Account_Number,last_txn_date,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,recency_days,txn_count,total_spend,avg_spend,std_spend,failed_txn_count,online_txn_count,Discount_Applied_mean,Loyalty_Points_Earned_sum,online_txn_ratio,failed_txn_ratio,loan_amount,loan_term,loan_purpose,risk_score,default_flag
DDYE91974269411172,2023-03-24 09:09:38,1,4111.01,4111.01,66,104849.9,9114.78,668,1,4111.01,4111.01,,1,0,1.0,138,0.0,1.0,1895924,24,Education,0.15678665435457081,0
DECP81704232758881,2024-06-20 01:12:24,1,1575.85,1575.85,23,63010.12,5602.39,214,1,1575.85,1575.85,,1,0,1.0,186,0.0,1.0,1103385,12,Home,0.1518931823489191,0
DECQ40766739049078,2023-12-11 06:34:17,1,1575.92,1575.92,21,71063.45,17258.4,406,1,1575.92,1575.92,,1,0,0.0,187,0.0,1.0,213273,36,Business,0.02757406271421279,0
DECY91442381454032,2023-03-03 19:47:22,1,1120.42,1120.42,67,123358.93,620.54,688,1,1120.42,1120.42,,0,0,1.0,451,0.0,0.0,1243104,24,Vehicle,0.08391608781976943,0
DEDU76208012893482,2024-02-15 04:55:59,1,3127.04,3127.04,18,93164.58,2917.9,340,1,3127.04,3127.04,,1,0,1.0,393,0.0,1.0,1548189,12,Vehicle,0.14423903292879217,0
DEFD50014188421630,2024-09-01 17:40:36,1,4958.134399999999,4958.134399999999,36,146970.56,3543.35,140,1,4958.134399999999,4958.134399999999,,0,0,0.0,346,0.0,0.0,1137341,48,Education,0.06387968254413756,0
DEHP63177495421062,2024-11-10 20:41:16,1,3536.24,3536.24,69,76110.81,5089.05,70,1,3536.24,3536.24,,1,0,0.0,488,0.0,1.0,2050896,60,Personal,0.23177844575188383,0
DEKW83799005366933,2025-01-13 02:07:33,1,3816.77,3816.77,24,128127.45,339.33,7,1,3816.77,3816.77,,0,0,1.0,251,0.0,0.0,1414652,12,Personal,0.08822343342305244,0
DEMB22132176720191,2024-07-02 19:06:56,1,1571.82,1571.82,40,24787.06,6421.17,201,1,1571.82,1571.82,,0,0,1.0,240,0.0,0.0,893523,60,Business,0.3064203482623385,0
DEMN30596832823317,2024-07-10 19:00:23,1,3057.39,3057.39,39,65499.52,12136.88,193,1,3057.39,3057.39,,1,0,1.0,293,0.0,1.0,596237,24,Personal,0.07985261599172985,0
DENI56967570571715,2024-10-31 19:38:41,1,2123.93,2123.93,39,142261.63,11181.77,80,1,2123.93,2123.93,,0,0,1.0,351,0.0,0.0,1299728,24,Vehicle,0.0753782639329355,0
DENT94520641910616,2024-11-24 12:49:06,1,4548.96,4548.96,29,94449.38,19635.52,56,1,4548.96,4548.96,,0,0,1.0,73,0.0,0.0,750903,12,Personal,0.06407535961215985,0
DESZ26625478009580,2024-02-15 06:08:14,1,1040.35,1040.35,52,120855.07,1213.96,340,1,1040.35,1040.35,,1,0,0.0,152,0.0,1.0,142193,60,Business,0.011941270401620735,0
DEWH56316766027168,2024-11-30 17:15:13,1,1297.81,1297.81,34,30279.52,17479.76,50,1,1297.81,1297.81,,0,0,0.0,275,0.0,0.0,555950,24,Vehicle,0.15297967618265682,1
DEWV59836207498849,2024-11-30 19:31:09,1,3684.41,3684.41,69,57054.61,17354.11,50,1,3684.41,3684.41,,1,0,1.0,304,0.0,1.0,1236887,48,Personal,0.18569742340990467,0
DEYD37565896359570,2024-07-02 23:10:19,1,1753.05,1753.05,58,99073.79,17489.69,201,1,1753.05,1753.05,,1,0,0.0,169,0.0,1.0,558153,36,Vehicle,0.0501293899689062,1
DEYS47299263370095,2024-05-13 17:15:57,1,1832.79,1832.79,64,52627.41,3269.9,251,1,1832.79,1832.79,,0,0,0.0,470,0.0,0.0,1410642,36,Education,0.22722966455361926,0
DEYZ42114086825095,2024-09-10 07:23:27,1,1929.05,1929.05,54,58696.36,12060.63,132,1,1929.05,1929.05,,0,0,0.0,324,0.0,0.0,737409,24,Education,0.10521465608125821,0
DFCY80822679909666,2024-06-22 06:14:26,1,696.3,696.3,44,113197.14,19558.95,212,1,696.3,696.3,,0,0,1.0,144,0.0,0.0,690053,60,Education,0.04980656443536726,0
DFDD89462311665563,2023-12-06 09:09:41,1,1498.07,1498.07,25,65132.05,15501.74,411,1,1498.07,1498.07,,0,0,1.0,267,0.0,0.0,910395,24,Personal,0.11733455536754075,0
DFGN46285069672064,2023-08-11 00:15:58,1,889.3,889.3,33,59895.04,3617.91,528,1,889.3,889.3,,1,0,0.0,296,0.0,1.0,1729748,60,Business,0.2492951393365259,0
DFGU01674302120663,2024-02-17 14:35:32,1,895.35,895.35,62,120456.62,16007.6,337,1,895.35,895.35,,0,0,0.0,254,0.0,0.0,2273069,48,Vehicle,0.15925579390501662,0
DFKW92833971785681,2023-01-22 01:42:16,1,3027.45,3027.45,57,21522.01,4504.99,729,1,3027.45,3027.45,,1,0,1.0,463,0.0,1.0,748168,60,Home,0.2996928263204909,1
DFNT62505073249139,2023-04-07 23:22:42,1,51.378,51.378,67,27015.91,2787.85,653,1,51.378,51.378,,0,0,0.0,499,0.0,0.0,531680,24,Education,0.1661893559191529,0
DFQM50384101959922,2025-01-10 15:55:18,1,3469.16,3469.16,26,141283.58,1987.5,9,1,3469.16,3469.16,,0,0,0.0,423,0.0,0.0,1021375,48,Education,0.05566041541653072,0
DFQO50826703909738,2024-07-22 15:48:24,1,4662.25,4662.25,70,110346.86,4930.41,181,1,4662.25,4662.25,,0,0,1.0,251,0.0,0.0,2428494,12,Home,0.1861362923267096,0
DFYL80443065772112,2023-08-24 17:13:49,1,2752.75,2752.75,45,84670.19,6128.04,514,1,2752.75,2752.75,,1,0,1.0,342,0.0,1.0,2035838,36,Home,0.2078681718682333,0
DGCC58250843421121,2025-01-14 03:49:38,1,1201.61,1201.61,30,72373.68,17427.13,6,1,1201.61,1201.61,,1,0,0.0,73,0.0,1.0,1142814,24,Personal,0.1331519062122956,0
DGCG51830258534658,2024-01-18 00:50:25,1,2609.65,2609.65,32,32001.64,15281.17,368,1,2609.65,2609.65,,1,0,0.0,438,0.0,1.0,2148404,24,Vehicle,0.5770430724117569,1
DHAL97253324970730,2023-05-01 06:15:42,1,1926.39,1926.39,30,22409.85,6714.55,630,1,1926.39,1926.39,,0,0,0.0,317,0.0,0.0,876196,24,Education,0.33255633870371476,0
DHDA98624531157182,2024-11-20 11:23:57,1,3107.55,3107.55,55,76050.81,14662.76,61,1,3107.55,3107.55,,0,0,0.0,189,0.0,0.0,1584026,48,Business,0.1746511264956841,0
DHIE75576729911549,2024-03-10 01:00:01,1,1525.3,1525.3,18,112116.87,9740.06,316,1,1525.3,1525.3,,1,0,1.0,113,0.0,1.0,365826,12,Personal,0.029816706271378522,0
DHII96895092918489,2024-02-19 16:51:25,1,4300.51,4300.51,36,28067.66,2278.84,335,1,4300.51,4300.51,,0,0,1.0,361,0.0,0.0,377359,60,Personal,0.1127650612157133,0
DHJI38998278020586,2023-11-23 17:06:36,1,1850.79,1850.79,24,119686.96,11393.19,423,1,1850.79,1850.79,,0,0,0.0,149,0.0,0.0,56949,12,Business,0.0016534599487913687,0
DHNT64804073730415,2023-08-17 12:19:29,1,1470.75,1470.75,44,58873.86,16110.19,522,1,1470.75,1470.75,,0,0,0.0,33,0.0,0.0,367537,48,Business,0.05106353652837784,1
DHOD18425476818268,2023-01-23 00:42:53,1,1328.08,1328.08,40,119768.03,8226.21,728,1,1328.08,1328.08,,1,0,1.0,25,0.0,1.0,600222,24,Business,0.044798796217856526,1
DHOX31295048881987,2023-10-27 14:54:33,1,433.11,433.11,40,85868.25,4594.04,450,1,433.11,433.11,,0,0,1.0,68,0.0,0.0,830722,36,Home,0.08046508267487117,0
DHPP97309514607372,2023-07-10 15:22:11,1,3941.51,3941.51,56,42949.71,14072.47,559,1,3941.51,3941.51,,1,0,1.0,257,0.0,1.0,1414133,24,Education,0.2839556620203901,1
DHPY75342459125368,2024-05-13 18:17:44,1,2977.98,2977.98,47,74488.69,15712.46,251,1,2977.98,2977.98,,0,0,0.0,120,0.0,0.0,1982247,60,Home,0.2255778817796037,0
DHRH50712455312900,2024-03-11 14:41:27,1,4041.96,4041.96,56,98283.12,19346.11,314,1,4041.96,4041.96,,0,0,1.0,77,0.0,0.0,1403038,36,Education,0.11988660782469991,0
DHUH75214554472270,2023-01-22 04:26:01,1,928.48,928.48,40,82449.79,12000.53,729,1,928.48,928.48,,0,0,1.0,433,0.0,0.0,300875,24,Home,0.028842333790773302,0
DHWA90915386028262,2024-03-28 14:14:47,1,3965.7,3965.7,47,98986.11,15212.1,297,1,3965.7,3965.7,,0,0,1.0,280,0.0,0.0,513389,36,Vehicle,0.04201359561002087,0
DHWW61700048541234,2023-03-29 22:07:21,1,1492.06,1492.06,21,146562.09,13367.5,662,1,1492.06,1492.06,,0,0,0.0,322,0.0,0.0,120390,12,Education,0.004614608033558974,0
DHYN99754839377727,2023-10-27 09:08:32,1,1923.24,1923.24,40,81396.98,1562.97,451,1,1923.24,1923.24,,0,0,0.0,356,0.0,0.0,757689,48,Personal,0.07733079405276914,0
DIAV88779515699229,2023-08-22 11:30:25,1,2860.99,2860.99,28,148589.88799999998,4698.95,517,1,2860.99,2860.99,,0,0,1.0,241,0.0,0.0,303490,24,Education,0.015076318485321955,0
DIQH51560951427702,2024-06-25 01:19:19,1,1032.89,1032.89,38,25834.89,11067.8,209,1,1032.89,1032.89,,1,0,0.0,367,0.0,1.0,1665952,60,Education,0.554338051383765,1
DISY09671080045872,2023-07-08 11:18:16,1,3465.38,3465.38,26,78473.31,11823.38,562,1,3465.38,3465.38,,0,0,0.0,23,0.0,0.0,1346516,12,Education,0.14459098916972896,0
DITX89216850989479,2024-05-04 13:13:32,1,4472.11,4472.11,68,145023.54,8812.27,260,1,4472.11,4472.11,,1,0,0.0,197,0.0,1.0,1606617,24,Vehicle,0.09677819700581405,0
DIUG51200451582843,2023-03-28 17:27:15,1,4310.76,4310.76,24,108279.11,18830.94,663,1,4310.76,4310.76,,0,0,0.0,280,0.0,0.0,1315040,12,Home,0.10163239574816023,0
DIWZ97887953120409,2024-03-17 18:06:18,1,1696.11,1696.11,59,126797.61,18192.63,308,1,1696.11,1696.11,,0,0,1.0,251,0.0,0.0,1609312,60,Personal,0.10631970563035761,0
DJAY84993231234266,2023-02-05 15:46:02,1,641.59,641.59,40,68038.78,18722.82,714,1,641.59,641.59,,0,0,0.0,393,0.0,0.0,1904971,24,Home,0.23746052218486452,0
DJPH59468953742525,2024-03-03 16:10:10,1,3543.29,3543.29,48,67927.26,17208.61,322,1,3543.29,3543.29,,0,0,0.0,411,0.0,0.0,700199,60,Home,0.08589416747766261,0
DJSW87037844576763,2023-10-27 22:30:08,1,4393.99,4393.99,23,59693.38,13650.56,450,1,4393.99,4393.99,,0,0,0.0,192,0.0,0.0,2370929,36,Business,0.33787562292336654,0
DJXO60409626292259,2025-01-17 14:02:16,1,3694.01,3694.01,67,58629.1,14152.05,2,1,3694.01,3694.01,,0,0,0.0,213,0.0,0.0,1899396,60,Vehicle,0.2709565593112267,0
DJXU19679918451920,2024-04-03 18:44:00,1,3103.26,3103.26,65,108053.65,3946.06,291,1,3103.26,3103.26,,1,0,0.0,307,0.0,1.0,678861,36,Business,0.05568926585669054,0
DKGO22155668473236,2024-02-27 15:35:46,1,1069.71,1069.71,62,95364.91,3413.82,327,1,1069.71,1069.71,,0,0,1.0,128,0.0,0.0,2405242,24,Vehicle,0.21366991021547002,1
DKJM17580803889044,2024-12-22 09:38:47,1,4192.49,4192.49,64,93560.44,15137.76,29,1,4192.49,4192.49,,0,0,1.0,404,0.0,0.0,711614,36,Home,0.05983945710472501,0
DKKR49738400811052,2023-08-17 10:21:33,1,3019.36,3019.36,40,90539.19,12186.96,522,1,3019.36,3019.36,,0,0,0.0,469,0.0,0.0,729574,24,Home,0.06661714955963309,0
DKQA85111504122501,2024-04-11 23:34:13,1,259.02,259.02,24,107362.04,11975.38,283,1,259.02,259.02,,0,0,0.0,499,0.0,0.0,548870,24,Vehicle,0.04137835258039787,0
DKSZ00713204484567,2023-04-24 22:14:26,1,3035.27,3035.27,31,36177.96,402.04,636,1,3035.27,3035.27,,1,0,1.0,278,0.0,1.0,2349998,48,Home,0.5583884646542888,1
DKUO03434917100357,2023-11-12 11:55:00,1,2911.54,2911.54,58,35980.07,2353.16,435,1,2911.54,2911.54,,0,0,1.0,55,0.0,0.0,716997,24,Home,0.16831021617431288,1
DKZF29301179685145,2023-03-16 00:04:56,1,3454.03,3454.03,20,40498.81,8493.86,676,1,3454.03,3454.03,,0,0,0.0,106,0.0,0.0,1776351,36,Personal,0.3733719324052814,0
DLGK27800560886384,2023-11-05 12:26:31,1,221.97,221.97,57,104932.42,9659.13,441,1,221.97,221.97,,0,0,1.0,196,0.0,0.0,1122647,48,Business,0.08924200686932512,0
DLJH69803459489304,2024-05-05 13:16:53,1,4427.17,4427.17,37,24866.49,16733.15,259,1,4427.17,4427.17,,0,0,1.0,346,0.0,0.0,1681107,48,Business,0.5767904406178824,1
DLLJ16431670450232,2024-08-19 11:21:25,1,1580.69,1580.69,45,69637.21,6306.61,154,1,1580.69,1580.69,,0,0,0.0,452,0.0,0.0,1078455,24,Business,0.13026418946218477,0
DLMK88680226347141,2023-12-25 08:35:47,1,3499.58,3499.58,54,99953.51,18335.96,392,1,3499.58,3499.58,,1,0,0.0,294,0.0,1.0,962259,60,Education,0.08434380516262525,0
DLPH41591066086236,2024-12-03 19:13:41,1,4534.3,4534.3,55,89910.68,7030.47,47,1,4534.3,4534.3,,0,0,1.0,170,0.0,0.0,2319464,60,Personal,0.21655778049801408,1
DLRX96719652630266,2023-12-01 11:27:07,1,968.86,968.86,46,116356.21,4945.04,416,1,968.86,968.86,,0,0,1.0,21,0.0,0.0,1355794,48,Business,0.09741013119675773,0
DLYT05424878404147,2023-07-17 23:52:05,1,252.93,252.93,27,118152.67,18743.87,552,1,252.93,252.93,,0,0,1.0,252,0.0,0.0,1313455,24,Business,0.09282200559223983,0
DMAV35341765461411,2023-07-25 05:33:19,1,2398.78,2398.78,24,141201.86,12289.39,545,1,2398.78,2398.78,,0,0,1.0,258,0.0,0.0,1462290,60,Personal,0.08630570818370031,0
DMHP12063175529776,2024-04-15 13:30:33,1,2223.77,2223.77,50,125101.78,19781.6228,279,1,2223.77,2223.77,,1,0,0.0,394,0.0,1.0,2479020,24,Home,0.17164146607994657,0
DMJF01180829548521,2024-11-24 18:43:48,1,3604.2,3604.2,63,106925.05,747.62,56,1,3604.2,3604.2,,0,0,0.0,220,0.0,0.0,2000367,24,Business,0.1562465638778394,0
DMJP28617468590262,2023-08-27 18:19:25,1,4526.21,4526.21,34,33436.77,18662.27,511,1,4526.21,4526.21,,0,0,0.0,479,0.0,0.0,1960705,48,Home,0.4999775968685246,0
DMOC48957925785235,2024-01-15 12:28:35,1,2446.05,2446.05,51,103381.23,19211.94,370,1,2446.05,2446.05,,0,0,1.0,314,0.0,0.0,1651596,48,Business,0.13445464324457848,0
DMPT33505573857368,2023-03-04 13:27:47,1,4169.56,4169.56,52,135095.03,5450.98,687,1,4169.56,4169.56,,0,0,1.0,136,0.0,0.0,978818,12,Vehicle,0.05965431899252735,0
DMRB19903421348548,2024-10-14 07:38:53,1,1877.33,1877.33,70,39525.84,1976.29,98,1,1877.33,1877.33,,0,0,0.0,325,0.0,0.0,2204260,60,Education,0.475376739722447,0
DMVX45767765766647,2024-09-23 09:35:55,1,3593.22,3593.22,21,93660.01,7520.51,119,1,3593.22,3593.22,,0,0,1.0,293,0.0,0.0,1579297,60,Business,0.14204764432993433,1
DMXS92770866574865,2023-02-25 18:47:13,1,4594.31,4594.31,59,87074.08,12686.58,694,1,4594.31,4594.31,,1,0,0.0,268,0.0,1.0,1209771,60,Vehicle,0.12089844870969355,0
DMXX55427933997021,2023-01-21 21:04:21,1,3382.79,3382.79,31,24503.13,2371.41,729,1,3382.79,3382.79,,0,0,0.0,156,0.0,0.0,1135244,36,Personal,0.39451718140147213,1
DMYB46154021190170,2024-09-07 04:32:14,1,3760.56,3760.56,31,136377.24,1789.48,135,1,3760.56,3760.56,,0,0,0.0,274,0.0,0.0,2432357,24,Vehicle,0.15038880821443648,0
DNBI26144716504415,2023-03-28 16:50:29,1,4958.134399999999,4958.134399999999,70,122991.04,3116.06,663,1,4958.134399999999,4958.134399999999,,1,0,0.0,132,0.0,1.0,2277712,48,Personal,0.16053157749391286,0
DNLV60945653469979,2023-02-23 20:58:54,1,2158.1,2158.1,27,37320.12,15923.86,696,1,2158.1,2158.1,,1,0,0.0,408,0.0,1.0,1097172,60,Business,0.25374173407875666,0
DNML01800544027760,2024-10-03 18:52:54,1,3293.73,3293.73,51,70853.78,10956.91,108,1,3293.73,3293.73,,0,0,1.0,71,0.0,0.0,2295131,12,Personal,0.2751091743917528,0
DNQC20750006991558,2023-08-09 05:55:52,1,4225.01,4225.01,56,114544.59,15477.36,530,1,4225.01,4225.01,,0,0,0.0,452,0.0,0.0,1248425,60,Vehicle,0.09095795024792121,0
DNRM70885506943944,2023-07-03 21:07:47,1,2458.54,2458.54,35,87280.8,19259.55,566,1,2458.54,2458.54,,0,0,0.0,297,0.0,0.0,101745,24,Education,0.007564422557936589,0
DNRU80177108696540,2023-12-15 05:01:32,1,51.378,51.378,48,71236.0,18644.53,402,1,51.378,51.378,,1,0,1.0,35,0.0,1.0,2144157,24,Home,0.2597458773862606,0
DNTP88377720439718,2024-11-13 04:40:47,1,660.37,660.37,61,83525.41,2443.22,68,1,660.37,660.37,,1,0,0.0,35,0.0,1.0,141865,48,Home,0.015365648395553953,0
DNWN94602124676428,2024-10-30 03:37:41,1,935.06,935.06,41,41029.24,2242.83,82,1,935.06,935.06,,0,0,0.0,367,0.0,0.0,1311466,36,Education,0.27105581415731717,1
DNZV15317660244569,2023-04-22 02:29:30,1,1929.26,1929.26,68,136807.95,17454.63,639,1,1929.26,1929.26,,1,0,1.0,489,0.0,1.0,1122200,48,Home,0.07214060537126457,0
DOBF62458522431672,2024-11-30 00:58:14,1,1510.33,1510.33,23,33759.96,476.93,51,1,1510.33,1510.33,,0,0,1.0,475,0.0,0.0,2170473,60,Business,0.5465471057914646,1
DOKU82313348458714,2024-08-14 11:39:37,1,1051.49,1051.49,37,28417.41,4220.3,159,1,1051.49,1051.49,,0,0,0.0,301,0.0,0.0,1272869,12,Business,0.3813364301428395,0
DONG50642729904388,2024-12-21 11:07:14,1,4384.33,4384.33,28,108396.16,3158.65,30,1,4384.33,4384.33,,1,0,0.0,24,0.0,1.0,2333869,48,Vehicle,0.18347822786308043,0
DOZC50076017518007,2024-10-04 01:01:56,1,1026.54,1026.54,31,116718.03,13171.47,108,1,1026.54,1026.54,,1,0,0.0,27,0.0,1.0,1479551,36,Vehicle,0.11046916779774713,1
DPBA87813299111182,2023-05-20 01:41:18,1,4313.63,4313.63,38,81437.71,10670.33,611,1,4313.63,4313.63,,1,0,1.0,478,0.0,1.0,2331020,48,Personal,0.24710026328277054,0
DPBS21764517702238,2023-06-25 04:18:31,1,2502.89,2502.89,40,62294.22,1093.75,575,1,2502.89,2502.89,,0,0,0.0,67,0.0,0.0,2242409,24,Vehicle,0.3059917628103467,0
DPCG27147118563069,2024-07-19 07:47:24,1,3482.09,3482.09,66,42558.83,6400.57,185,1,3482.09,3482.09,,0,0,0.0,211,0.0,0.0,638579,60,Business,0.12613209289616237,0
DPFN82155671920124,2024-12-26 10:58:39,1,2804.28,2804.28,24,140458.9,258.1616,25,1,2804.28,2804.28,,0,0,1.0,230,0.0,0.0,2357328,60,Vehicle,0.1382775344241126,0
DPFR47034463324656,2024-04-07 22:00:20,1,4726.44,4726.44,66,133144.17,19241.81,287,1,4726.44,4726.44,,0,0,1.0,65,0.0,0.0,2337623,60,Home,0.14800328231260484,0
DPGH66648143137400,2023-10-10 09:15:50,1,1193.79,1193.79,63,91128.41,8627.22,468,1,1193.79,1193.79,,0,0,0.0,147,0.0,0.0,964032,60,Personal,0.08821432097443317,1
DPJC03751416486689,2024-11-25 23:06:06,1,2100.87,2100.87,21,74661.95,2395.39,55,1,2100.87,2100.87,,0,0,0.0,467,0.0,0.0,1617438,60,Personal,0.1815192788409666,1
DPJF51869756671752,2023-11-18 10:33:04,1,4958.134399999999,4958.134399999999,50,117601.55,2303.82,429,1,4958.134399999999,4958.134399999999,,0,0,1.0,3,0.0,0.0,2016382,60,Business,0.14448001939191846,0
DPJX86006498824769,2023-07-04 17:42:59,1,1838.73,1838.73,18,67718.26,11221.03,565,1,1838.73,1838.73,,0,0,1.0,227,0.0,0.0,1574350,12,Vehicle,0.1967653512940662,1
DPLH62647528646120,2024-08-13 12:04:40,1,2272.89,2272.89,18,28251.41,18237.58,160,1,2272.89,2272.89,,0,0,1.0,345,0.0,0.0,967559,36,Home,0.29100191826359845,0
DPNT99590530443197,2023-06-12 20:15:29,1,1523.0,1523.0,33,121155.25,5331.42,587,1,1523.0,1523.0,,0,0,1.0,274,0.0,0.0,685605,60,Vehicle,0.0460613114117657,0
DPOL09546540842456,2023-04-24 01:11:11,1,3492.21,3492.21,34,130215.04,1897.16,637,1,3492.21,3492.21,,1,0,1.0,23,0.0,1.0,439593,36,Education,0.03078492187966039,0
DPPJ85652642437428,2024-05-04 23:48:41,1,480.65,480.65,43,46831.46,18247.71,260,1,480.65,480.65,,1,0,1.0,420,0.0,1.0,865131,60,Vehicle,0.16013497104999916,0
DPZN11148324096526,2024-10-05 14:38:42,1,1746.14,1746.14,59,48733.68,9666.9,106,1,1746.14,1746.14,,0,0,1.0,320,0.0,0.0,117661,48,Business,0.018262420059967418,0
DQDZ85136738052038,2023-05-27 15:13:55,1,4842.15,4842.15,20,132509.29,501.55,603,1,4842.15,4842.15,,0,0,0.0,448,0.0,0.0,1770684,60,Vehicle,0.11206656059684912,0
DQEF24132950102323,2023-11-26 17:14:39,1,890.13,890.13,59,79002.91,4735.27,420,1,890.13,890.13,,0,0,1.0,110,0.0,0.0,2413917,24,Personal,0.25936439784812443,0
DQEJ87414278531419,2024-11-11 19:58:32,1,2423.83,2423.83,23,27210.65,10247.93,69,1,2423.83,2423.83,,1,0,1.0,483,0.0,1.0,1244682,12,Home,0.3927644393397897,0
DQHX44251180954551,2024-12-10 11:52:47,1,2651.42,2651.42,35,105888.01,2594.95,41,1,2651.42,2651.42,,0,0,1.0,446,0.0,0.0,2128007,48,Business,0.16743026079136575,0
DQMR30291585423324,2023-04-10 20:28:11,1,189.91,189.91,36,97579.33,16474.25,650,1,189.91,189.91,,0,0,1.0,327,0.0,0.0,1357506,48,Education,0.1167708765259949,0
DQRT76110976302866,2024-03-23 14:57:56,1,1384.12,1384.12,55,145705.98,3451.21,302,1,1384.12,1384.12,,1,0,1.0,62,0.0,1.0,2021206,24,Home,0.12071246597974955,0
DQTV12415212193387,2023-02-22 11:18:47,1,2802.95,2802.95,24,77332.94,18284.06,698,1,2802.95,2802.95,,1,0,1.0,181,0.0,1.0,903499,60,Home,0.10196044135031368,0
DQWV05893596792625,2024-03-27 23:30:07,1,2871.55,2871.55,65,27413.69,11638.06,298,1,2871.55,2871.55,,0,0,1.0,14,0.0,0.0,168033,12,Personal,0.05009213670215284,0
DRAG68938252894043,2023-10-31 17:33:46,1,4819.75,4819.75,39,74258.77,12644.26,446,1,4819.75,4819.75,,1,0,0.0,290,0.0,1.0,680265,48,Personal,0.0803480997714238,0
DRCD70328032538361,2024-12-24 04:37:58,1,910.4,910.4,35,114624.43,15546.31,27,1,910.4,910.4,,1,0,1.0,76,0.0,1.0,1728050,12,Personal,0.12802868138590404,1
DRCV23357617073174,2023-03-03 23:31:11,1,1622.24,1622.24,39,23269.57,1483.0,688,1,1622.24,1622.24,,0,0,0.0,49,0.0,0.0,1265502,48,Business,0.4635180708396455,0
DRCX58913682967074,2024-11-24 15:28:59,1,4227.64,4227.64,27,73993.95,730.77,56,1,4227.64,4227.64,,0,0,0.0,81,0.0,0.0,1669135,60,Vehicle,0.18922851308290464,0
DRGE39530215595223,2023-03-29 16:15:33,1,1872.23,1872.23,20,59370.35,2989.0,662,1,1872.23,1872.23,,1,0,0.0,370,0.0,1.0,481734,48,Home,0.07138006369299246,0
DRNC42293554592055,2024-10-30 12:37:19,1,2539.15,2539.15,23,141389.99,9737.87,81,1,2539.15,2539.15,,1,0,0.0,285,0.0,1.0,1471796,48,Vehicle,0.09061925112038088,0
DROS96344060882479,2023-11-30 04:46:01,1,1499.98,1499.98,64,53061.52,6529.2,417,1,1499.98,1499.98,,0,0,0.0,490,0.0,0.0,2369049,36,Vehicle,0.38010329832753487,0
DRPM92082832308981,2024-07-23 18:28:04,1,675.78,675.78,42,44841.36,13450.97,180,1,675.78,675.78,,1,0,0.0,134,0.0,1.0,2148214,60,Personal,0.4123147098775221,1
DRPX41465663707043,2023-06-02 16:02:30,1,103.61,103.61,41,37643.18,14198.03,597,1,103.61,103.61,,0,0,0.0,145,0.0,0.0,2242614,24,Vehicle,0.508001941533151,0
DRRV07964031575859,2023-07-17 01:20:56,1,3402.14,3402.14,70,135370.42,11536.52,553,1,3402.14,3402.14,,0,0,0.0,475,0.0,0.0,1498021,24,Home,0.09238940020521105,1
DRSG97490961739970,2024-10-17 05:00:48,1,3180.24,3180.24,39,92847.79,8325.08,95,1,3180.24,3180.24,,1,0,0.0,91,0.0,1.0,1548585,60,Home,0.14476135453409442,0
DRTB03468616307028,2023-09-23 21:00:40,1,2909.87,2909.87,57,114123.04,6053.99,484,1,2909.87,2909.87,,0,0,1.0,184,0.0,0.0,820173,24,Education,0.05915164375162242,0
DSEC57864482961205,2024-10-13 18:22:51,1,1940.84,1940.84,46,71134.99,16064.33,98,1,1940.84,1940.84,,0,0,0.0,60,0.0,0.0,708956,60,Business,0.08296640632291126,0
DSHZ91038297425513,2024-08-17 13:04:17,1,1704.99,1704.99,65,134956.08,13254.27,155,1,1704.99,1704.99,,1,0,1.0,139,0.0,1.0,1497960,24,Vehicle,0.09696057790290685,0
DSKL49684727604128,2023-05-10 15:49:41,1,2703.49,2703.49,55,52090.21,11661.15,620,1,2703.49,2703.49,,0,0,0.0,370,0.0,0.0,1730963,36,Business,0.28228414266301577,0
DSNF33260586942767,2024-08-13 00:34:42,1,2761.83,2761.83,57,107398.49,1688.0,160,1,2761.83,2761.83,,1,0,0.0,343,0.0,1.0,517010,24,Business,0.04310577817387924,0
DSOM70254616844469,2023-07-13 06:53:56,1,2084.54,2084.54,60,31411.42,17434.79,557,1,2084.54,2084.54,,0,0,1.0,295,0.0,0.0,1705016,48,Business,0.46262977652222503,0
DTBS37577079606169,2023-08-07 12:21:26,1,689.96,689.96,45,49966.93,11874.78,531,1,689.96,689.96,,0,0,1.0,464,0.0,0.0,1747900,60,Business,0.29728633317344305,0
DTHL81514185940048,2024-07-09 18:24:17,1,1904.37,1904.37,50,144836.67,18863.21,194,1,1904.37,1904.37,,0,0,1.0,144,0.0,0.0,436193,12,Home,0.023379879841068704,0
DTJV57545235589729,2023-07-07 01:40:37,1,4958.134399999999,4958.134399999999,65,134927.25,14948.86,563,1,4958.134399999999,4958.134399999999,,1,0,1.0,356,0.0,1.0,76734,12,Vehicle,0.006733294136125479,0
DTJW84226230036072,2023-06-08 20:22:37,1,3178.32,3178.32,59,52644.85,5589.6,591,1,3178.32,3178.32,,1,0,1.0,58,0.0,1.0,973875,60,Education,0.16035530868358314,0
DTMR63647046568969,2023-05-08 22:16:37,1,2219.7,2219.7,63,121027.63,8905.42,622,1,2219.7,2219.7,,0,0,0.0,436,0.0,0.0,2173221,36,Business,0.15142450577853117,0
DTQR90609175075192,2024-06-22 00:42:57,1,1661.99,1661.99,22,88681.68,12361.02,212,1,1661.99,1661.99,,1,0,0.0,248,0.0,1.0,587198,24,Education,0.05859179547203087,1
